,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,liquidity,wallet_exposure,twe_long,twe_short,twe_net,minute,btc_total_balance
0,39080,2021-02-20 22:32:00,BTC,0.0,-0.02225784,999.97774216,0.0,999.97774216,55555.0,0.001,55644.6,0.001,55644.6,entry_initial_normal_long,maker,0.055645838556171244,0.055645838556171244,0.0,0.055645838556171244,39080,0.017999779356673566
1,39085,2021-02-20 22:37:00,BTC,-0.10729999999999563,-0.027768650000000002,999.84267351,0.0,999.84267351,55565.1484375,-0.001,55537.3,0.0,55644.6,close_trailing_long,taker,0.0,0.0,0.0,0.0,39085,0.017994061054918783
2,39086,2021-02-20 22:38:00,BTC,0.0,-0.027671400000000002,999.81500211,0.0,999.81500211,55315.12109375,0.001,55342.8,0.001,55342.8,entry_initial_normal_long,taker,0.05535304019564128,0.05535304019564128,0.0,0.05535304019564128,39086,0.018074894935427847
3,39090,2021-02-20 22:42:00,BTC,0.0,-0.043242880000000004,999.77175923,0.0,999.77175923,54728.21875,0.002,54053.6,0.003,54483.33333333333,entry_grid_normal_long,maker,0.16348731447053996,0.16348731447053996,0.0,0.16348731447053996,39090,0.018267938954801083
4,39095,2021-02-20 22:47:00,BTC,2.3945000000000145,-0.08292225,1002.08333698,0.0,1002.08333698,55309.21875,-0.003,55281.5,0.0,54483.33333333333,close_trailing_long,taker,0.0,0.0,0.0,0.0,39095,0.01811783568141613
5,39096,2021-02-20 22:48:00,BTC,0.0,-0.0276341,1002.05570288,0.0,1002.05570288,55240.48046875,0.001,55268.2,0.001,55268.2,entry_initial_normal_long,taker,0.05515481808162373,0.05515481808162373,0.0,0.05515481808162373,39096,0.018139880290267772
6,39107,2021-02-20 22:59:00,BTC,0.20010000000000583,-0.027734150000000003,1002.22806873,0.0,1002.22806873,55496.05078125,-0.001,55468.3,0.0,55268.2,close_trailing_long,taker,0.0,0.0,0.0,0.0,39107,0.018059448458422823
7,40668,2021-02-22 01:00:00,BTC,0.0,-0.02249548,1002.20557325,0.0,1002.20557325,56149.0,0.001,56238.7,0.001,56238.7,entry_initial_normal_long,maker,0.05611493440175798,0.05611493440175798,0.0,0.05611493440175798,40668,0.017849036906267254
8,40681,2021-02-22 01:13:00,BTC,0.37270000000000436,-0.028305700000000003,1002.54996755,0.0,1002.54996755,56639.75,-0.001,56611.4,0.0,56238.7,close_trailing_long,taker,0.0,0.0,0.0,0.0,40681,0.017700465972219158
9,40842,2021-02-22 03:54:00,BTC,0.0,-0.028037950000000002,1002.5219296,0.0,1002.5219296,56047.78125,0.001,56075.9,0.001,56075.9,entry_initial_normal_long,taker,0.05593483628071252,0.05593483628071252,0.0,0.05593483628071252,40842,0.017886915543155423
10,40947,2021-02-22 05:39:00,BTC,0.15179999999999563,-0.02811385,1002.64561575,0.0,1002.64561575,56255.87109375,-0.001,56227.7,0.0,56075.9,close_trailing_long,taker,0.0,0.0,0.0,0.0,40947,0.01782295067618984
11,41185,2021-02-22 09:37:00,BTC,0.0,-0.022013,1002.62360275,0.0,1002.62360275,55205.44140625,0.001,55032.5,0.001,55032.5,entry_initial_normal_long,maker,0.05488849439516149,0.05488849439516149,0.0,0.05488849439516149,41185,0.01816168075483388
12,41196,2021-02-22 09:48:00,BTC,0.2595,-0.027646,1002.85545675,0.0,1002.85545675,55319.6796875,-0.001,55292.0,0.0,55032.5,close_trailing_long,taker,0.0,0.0,0.0,0.0,41196,0.01812836701902677
13,41201,2021-02-22 09:53:00,BTC,0.0,-0.02198108,1002.83347567,0.0,1002.83347567,54859.671875,0.001,54952.7,0.001,54952.7,entry_initial_normal_long,maker,0.05479743280736188,0.05479743280736188,0.0,0.05479743280736188,41201,0.01827997582550251
14,41219,2021-02-22 10:11:00,BTC,0.0,-0.04293816,1002.79053751,0.0,1002.79053751,54081.71875,0.002,53672.7,0.003,54099.36666666666,entry_grid_normal_long,maker,0.16184646137866204,0.16184646137866204,0.0,0.16184646137866204,41219,0.018542135137115997
15,41223,2021-02-22 10:15:00,BTC,0.2701000000000204,-0.08128410000000001,1002.9793534100002,0.0,1002.9793534100002,54216.51171875,-0.003,54189.4,0.0,54099.36666666666,close_trailing_long,taker,0.0,0.0,0.0,0.0,41223,0.01849951834992612
16,41224,2021-02-22 10:16:00,BTC,0.0,-0.027195700000000003,1002.9521577100002,0.0,1002.9521577100002,54364.2109375,0.001,54391.4,0.001,54391.4,entry_initial_normal_long,taker,0.05423130064766965,0.05423130064766965,0.0,0.05423130064766965,41224,0.018448757747317395
17,41237,2021-02-22 10:29:00,BTC,0.13940000000000147,-0.027265400000000002,1003.0642923100002,0.0,1003.0642923100002,54558.109375,-0.001,54530.8,0.0,54391.4,close_trailing_long,taker,0.0,0.0,0.0,0.0,41237,0.018385246552726612
18,41238,2021-02-22 10:30:00,BTC,0.0,-0.027405150000000003,1003.0368871600001,0.0,1003.0368871600001,54782.87109375,0.001,54810.3,0.001,54810.3,entry_initial_normal_long,taker,0.05464435127125779,0.05464435127125779,0.0,0.05464435127125779,41238,0.01830931579769709
19,41261,2021-02-22 10:53:00,BTC,-0.09160000000000583,-0.02735935,1002.9179278100002,0.0,1002.9179278100002,54746.16015625,-0.001,54718.7,0.0,54810.3,close_trailing_long,taker,0.0,0.0,0.0,0.0,41261,0.018319420484424673
20,41332,2021-02-22 12:04:00,BTC,0.0,-0.02169412,1002.8962336900001,0.0,1002.8962336900001,54228.0703125,0.001,54235.3,0.001,54235.3,entry_initial_normal_long,maker,0.05407867551805403,0.05407867551805403,0.0,0.05407867551805403,41332,0.018494042437995892
21,41349,2021-02-22 12:21:00,BTC,0.0,-0.04237784000000001,1002.8538558500002,0.0,1002.8538558500002,53085.73046875,0.002,52972.3,0.003,53393.3,entry_grid_normal_long,maker,0.15972407052694085,0.15972407052694085,0.0,0.15972407052694085,41349,0.018891213269455726
22,41353,2021-02-22 12:25:00,BTC,0.3215999999999913,-0.08025075,1003.0952051000002,0.0,1003.0952051000002,53527.328125,-0.003,53500.5,0.0,53393.3,close_trailing_long,taker,0.0,0.0,0.0,0.0,41353,0.01873987064621489
23,41354,2021-02-22 12:26:00,BTC,0.0,-0.026858450000000002,1003.0683466500002,0.0,1003.0683466500002,53690.05078125,0.001,53716.9,0.001,53716.9,entry_initial_normal_long,taker,0.053552582114071434,0.053552582114071434,0.0,0.053552582114071434,41354,0.01868257399749561
24,41363,2021-02-22 12:35:00,BTC,0.0475,-0.026882200000000002,1003.0889644500002,0.0,1003.0889644500002,53791.3515625,-0.001,53764.4,0.0,53716.9,close_trailing_long,taker,0.0,0.0,0.0,0.0,41363,0.01864777395088343
25,41364,2021-02-22 12:36:00,BTC,0.0,-0.026985250000000002,1003.0619792000001,0.0,1003.0619792000001,53943.5,0.001,53970.5,0.001,53970.5,entry_initial_normal_long,taker,0.05380574791903148,0.05380574791903148,0.0,0.05380574791903148,41364,0.018594677379109626
26,41440,2021-02-22 13:52:00,BTC,0.0,-0.04217096,1003.0198082400001,0.0,1003.0198082400001,52620.23046875,0.002,52713.7,0.003,53132.633333333324,entry_grid_normal_long,maker,0.15891799811979349,0.15891799811979349,0.0,0.15891799811979349,41440,0.019061486415109328
27,41456,2021-02-22 14:08:00,BTC,0.0,-0.14521584,1002.8745924000001,0.0,1002.8745924000001,52081.98828125,0.007,51862.8,0.01,52243.75,entry_grid_normal_long,maker,0.520940009806953,0.520940009806953,0.0,0.520940009806953,41456,0.019255689452260107
28,41461,2021-02-22 14:13:00,BTC,0.0,-0.44778535999999997,1002.4268070400001,0.0,1002.4268070400001,50799.0,0.022,50884.7,0.032,51309.403125,entry_grid_cropped_long,maker,1.6379259697256707,1.6379259697256707,0.0,1.6379259697256707,41461,0.019733199611015967
29,41463,2021-02-22 14:15:00,BTC,0.0,-2.12946675,1000.2973402900001,0.0,1000.2973402900001,50080.0,0.085,50105.1,0.117,50434.482051282044,entry_trailing_cropped_long,taker,5.899080365733319,5.899080365733319,0.0,5.899080365733319,41463,0.019973988424321087
30,41464,2021-02-22 14:16:00,BTC,-2.4584820512820444,-0.023988,997.814870238718,0.0,997.814870238718,48000.0,-0.001,47976.0,0.116,50434.482051282044,close_unstuck_long,taker,5.863211796542041,5.863211796542041,0.0,5.863211796542041,41464,0.020787809796639956
31,41466,2021-02-22 14:18:00,BTC,-2.0285641025640944,-0.049420200000000004,995.7368859361538,0.0,995.7368859361538,49445.01171875,-0.002,49420.2,0.114,50434.482051282044,close_unstuck_long,taker,5.774146800277127,5.774146800277127,0.0,5.774146800277127,41466,0.020138267771075507
32,41466,2021-02-22 14:18:00,BTC,0.0,-0.04946980000000001,995.6874161361538,0.0,995.6874161361538,49445.01171875,0.002,49469.8,0.116,50417.849602122005,entry_trailing_cropped_long,taker,5.873801816780632,5.873801816780632,0.0,5.873801816780632,41466,0.020137267269745233
33,41467,2021-02-22 14:19:00,BTC,-0.4424992042440135,-0.0501966,995.1947203319098,0.0,995.1947203319098,50221.76953125,-0.002,50196.6,0.114,50417.849602122005,close_unstuck_long,taker,5.77538720535515,5.77538720535515,0.0,5.77538720535515,41467,0.01981600269406397
