,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
16,23186,BTCUSDT,-0.19503086419752982,-0.001731,999.3618821380246,-0.001,8655.0,0.071,8850.03086419753,close_unstuck_long
17,23187,BTCUSDT,-0.19003086419752982,-0.001732,999.170119273827,-0.001,8660.0,0.07,8850.03086419753,close_unstuck_long
18,23188,BTCUSDT,-0.1750308641975298,-0.0017350000000000002,998.9933534096295,-0.001,8675.0,0.069,8850.03086419753,close_unstuck_long
19,23189,BTCUSDT,-0.1750308641975298,-0.0017350000000000002,998.8165875454321,-0.001,8675.0,0.068,8850.03086419753,close_unstuck_long
20,23190,BTCUSDT,-0.1715308641975298,-0.0017357,998.6433209812345,-0.001,8678.5,0.067,8850.03086419753,close_unstuck_long
21,23191,BTCUSDT,-0.18403086419752981,-0.0017332,998.457556917037,-0.001,8666.0,0.066,8850.03086419753,close_unstuck_long
22,23193,BTCUSDT,-0.1705308641975298,-0.0017359000000000003,998.2852901528395,-0.001,8679.5,0.065,8850.03086419753,close_unstuck_long
23,23194,BTCUSDT,-0.16403086419752982,-0.0017372000000000002,998.1195220886419,-0.001,8686.0,0.064,8850.03086419753,close_unstuck_long
24,23196,BTCUSDT,-0.15803086419752982,-0.0017384000000000002,997.9597528244444,-0.001,8692.0,0.063,8850.03086419753,close_unstuck_long
25,23197,BTCUSDT,-0.15603086419752982,-0.0017388000000000002,997.8019831602469,-0.001,8694.0,0.062,8850.03086419753,close_unstuck_long
26,23199,BTCUSDT,-0.16053086419752982,-0.0017379000000000001,997.6397143960494,-0.001,8689.5,0.061,8850.03086419753,close_unstuck_long
27,23200,BTCUSDT,-0.1675308641975298,-0.0017365000000000002,997.4704470318519,-0.001,8682.5,0.06,8850.03086419753,close_unstuck_long
28,23201,BTCUSDT,-0.1735308641975298,-0.0017353000000000002,997.2951808676544,-0.001,8676.5,0.059,8850.03086419753,close_unstuck_long
29,23202,BTCUSDT,-0.1740308641975298,-0.0017352000000000001,997.1194148034568,-0.001,8676.0,0.058,8850.03086419753,close_unstuck_long
30,23204,BTCUSDT,-0.1740308641975298,-0.0017352000000000001,996.9436487392593,-0.001,8676.0,0.057,8850.03086419753,close_unstuck_long
31,23205,BTCUSDT,-0.16403086419752982,-0.0017372000000000002,996.7778806750617,-0.001,8686.0,0.056,8850.03086419753,close_unstuck_long
32,23206,BTCUSDT,-0.15453086419752982,-0.0017391000000000004,996.6216107108642,-0.001,8695.5,0.055,8850.03086419753,close_unstuck_long
33,23208,BTCUSDT,-0.16003086419752982,-0.001738,996.4598418466667,-0.001,8690.0,0.054,8850.03086419753,close_unstuck_long
34,23211,BTCUSDT,-0.1795308641975298,-0.0017341000000000001,996.2785768824691,-0.001,8670.5,0.053,8850.03086419753,close_unstuck_long
35,23212,BTCUSDT,-0.1760308641975298,-0.0017347999999999999,996.1008112182716,-0.001,8674.0,0.052,8850.03086419753,close_unstuck_long
36,23214,BTCUSDT,-0.19353086419752982,-0.0017313,995.9055490540741,-0.001,8656.5,0.051,8850.03086419753,close_unstuck_long
37,23217,BTCUSDT,-0.18553086419752982,-0.0017329000000000001,995.7182852898766,-0.001,8664.5,0.05,8850.03086419753,close_unstuck_long
38,23228,BTCUSDT,0.0,-0.048065920000000005,995.6702193698766,0.028,8583.2,0.078,8754.245425767647,entry_grid_cropped_long
39,23229,BTCUSDT,-0.17824542576764726,-0.0017152000000000003,995.4902587441089,-0.001,8576.0,0.077,8754.245425767647,close_unstuck_long
40,23230,BTCUSDT,-0.18524542576764724,-0.0017138000000000003,995.3032995183413,-0.001,8569.0,0.076,8754.245425767647,close_unstuck_long
41,23231,BTCUSDT,0.0,-0.0033872800000000008,995.2999122383413,0.002,8468.2,0.078,8746.91092767104,entry_grid_cropped_long
42,23235,BTCUSDT,-0.2128109276710402,-0.0017068200000000002,995.0853944906703,-0.001,8534.1,0.077,8746.91092767104,close_unstuck_long
43,23236,BTCUSDT,-0.19441092767104057,-0.0017105000000000002,994.8892730629992,-0.001,8552.5,0.076,8746.91092767104,close_unstuck_long
44,23237,BTCUSDT,-0.17141092767104055,-0.0017151,994.7161470353282,-0.001,8575.5,0.075,8746.91092767104,close_unstuck_long
45,23240,BTCUSDT,-0.17741092767104055,-0.0017139,994.5370222076572,-0.001,8569.5,0.074,8746.91092767104,close_unstuck_long
46,23241,BTCUSDT,-0.15391092767104056,-0.0017186,994.3813926799861,-0.001,8593.0,0.073,8746.91092767104,close_unstuck_long
47,23243,BTCUSDT,-0.14141092767104055,-0.0017211000000000004,994.238260652315,-0.001,8605.5,0.072,8746.91092767104,close_unstuck_long
48,23245,BTCUSDT,-0.15791092767104056,-0.0017178000000000002,994.078631924644,-0.001,8589.0,0.071,8746.91092767104,close_unstuck_long
49,23246,BTCUSDT,-0.15341092767104056,-0.0017187000000000003,993.923502296973,-0.001,8593.5,0.07,8746.91092767104,close_unstuck_long
50,23247,BTCUSDT,-0.16391092767104057,-0.0017166000000000002,993.7578747693019,-0.001,8583.0,0.069,8746.91092767104,close_unstuck_long
51,23248,BTCUSDT,-0.14891092767104055,-0.0017196000000000002,993.6072442416308,-0.001,8598.0,0.068,8746.91092767104,close_unstuck_long
52,23250,BTCUSDT,-0.15891092767104056,-0.0017176000000000003,993.4466157139598,-0.001,8588.0,0.067,8746.91092767104,close_unstuck_long
53,23251,BTCUSDT,-0.15141092767104056,-0.0017190999999999999,993.2934856862887,-0.001,8595.5,0.066,8746.91092767104,close_unstuck_long
54,23252,BTCUSDT,-0.15391092767104056,-0.0017186,993.1378561586176,-0.001,8593.0,0.065,8746.91092767104,close_unstuck_long
55,23253,BTCUSDT,-0.15091092767104056,-0.0017192000000000002,992.9852260309466,-0.001,8596.0,0.064,8746.91092767104,close_unstuck_long
56,23254,BTCUSDT,-0.14241092767104055,-0.0017209,992.8410942032756,-0.001,8604.5,0.063,8746.91092767104,close_unstuck_long
57,23255,BTCUSDT,-0.14491092767104055,-0.0017204000000000002,992.6944628756046,-0.001,8602.0,0.062,8746.91092767104,close_unstuck_long
58,23257,BTCUSDT,-0.14341092767104055,-0.0017207000000000001,992.5493312479335,-0.001,8603.5,0.061,8746.91092767104,close_unstuck_long
59,23258,BTCUSDT,-0.11141092767104055,-0.0017271,992.4361932202625,-0.001,8635.5,0.06,8746.91092767104,close_unstuck_long
60,23259,BTCUSDT,-0.11691092767104055,-0.0017260000000000003,992.3175562925915,-0.001,8630.0,0.059,8746.91092767104,close_unstuck_long
61,23260,BTCUSDT,-0.12441092767104056,-0.0017245000000000001,992.1914208649205,-0.001,8622.5,0.058,8746.91092767104,close_unstuck_long
62,23261,BTCUSDT,-0.11391092767104055,-0.0017266000000000002,992.0757833372494,-0.001,8633.0,0.057,8746.91092767104,close_unstuck_long
63,23263,BTCUSDT,-0.14691092767104055,-0.00172,991.9271524095783,-0.001,8600.0,0.056,8746.91092767104,close_unstuck_long
64,23264,BTCUSDT,-0.14091092767104055,-0.0017212,991.7845202819072,-0.001,8606.0,0.055,8746.91092767104,close_unstuck_long
65,23265,BTCUSDT,-0.13291092767104057,-0.0017228000000000002,991.6498865542362,-0.001,8614.0,0.054,8746.91092767104,close_unstuck_long
66,23266,BTCUSDT,-0.14041092767104055,-0.0017213000000000003,991.5077543265652,-0.001,8606.5,0.053,8746.91092767104,close_unstuck_long
67,23267,BTCUSDT,-0.12041092767104056,-0.0017253000000000001,991.3856180988942,-0.001,8626.5,0.052,8746.91092767104,close_unstuck_long
68,23269,BTCUSDT,-0.11941092767104056,-0.0017255,991.2644816712232,-0.001,8627.5,0.051,8746.91092767104,close_unstuck_long
69,23271,BTCUSDT,-0.09891092767104055,-0.0017296,991.1638411435521,-0.001,8648.0,0.05,8746.91092767104,close_unstuck_long
70,23324,BTCUSDT,0.0,-0.047507600000000004,991.1163335435521,0.028,8483.5,0.078,8652.353158763488,entry_grid_cropped_long
71,23325,BTCUSDT,-0.16985315876348797,-0.0016965,990.9447838847885,-0.001,8482.5,0.077,8652.353158763488,close_unstuck_long
72,23326,BTCUSDT,-0.14835315876348795,-0.0017008,990.7947299260251,-0.001,8504.0,0.076,8652.353158763488,close_unstuck_long
73,23327,BTCUSDT,-0.14235315876348795,-0.001702,990.6506747672615,-0.001,8510.0,0.075,8652.353158763488,close_unstuck_long
74,23328,BTCUSDT,-0.12635315876348796,-0.0017052,990.522616408498,-0.001,8526.0,0.074,8652.353158763488,close_unstuck_long
75,23329,BTCUSDT,-0.12535315876348796,-0.0017054000000000004,990.3955578497346,-0.001,8527.0,0.073,8652.353158763488,close_unstuck_long
76,23330,BTCUSDT,-0.12635315876348796,-0.0017052,990.2674994909711,-0.001,8526.0,0.072,8652.353158763488,close_unstuck_long
77,23331,BTCUSDT,-0.12485315876348796,-0.0017055,990.1409408322075,-0.001,8527.5,0.071,8652.353158763488,close_unstuck_long
78,23332,BTCUSDT,-0.11435315876348795,-0.0017076,990.024880073444,-0.001,8538.0,0.07,8652.353158763488,close_unstuck_long
79,23333,BTCUSDT,-0.11385315876348796,-0.0017077000000000004,989.9093192146805,-0.001,8538.5,0.069,8652.353158763488,close_unstuck_long
80,23337,BTCUSDT,-0.13535315876348797,-0.0017033999999999999,989.7722626559171,-0.001,8517.0,0.068,8652.353158763488,close_unstuck_long
81,23338,BTCUSDT,-0.13535315876348797,-0.0017033999999999999,989.6352060971536,-0.001,8517.0,0.067,8652.353158763488,close_unstuck_long
82,23339,BTCUSDT,-0.11385315876348796,-0.0017077000000000004,989.5196452383901,-0.001,8538.5,0.066,8652.353158763488,close_unstuck_long
83,23341,BTCUSDT,-0.09585315876348796,-0.0017113,989.4220807796266,-0.001,8556.5,0.065,8652.353158763488,close_unstuck_long
84,23342,BTCUSDT,-0.07635315876348796,-0.0017152000000000003,989.3440124208631,-0.001,8576.0,0.064,8652.353158763488,close_unstuck_long
85,23343,BTCUSDT,-0.06435315876348796,-0.0017176000000000003,989.2779416620996,-0.001,8588.0,0.063,8652.353158763488,close_unstuck_long
86,23345,BTCUSDT,-0.06135315876348796,-0.0017182,989.214870303336,-0.001,8591.0,0.062,8652.353158763488,close_unstuck_long
87,23346,BTCUSDT,-0.058853158763487956,-0.0017187000000000003,989.1542984445725,-0.001,8593.5,0.061,8652.353158763488,close_unstuck_long
88,23347,BTCUSDT,-0.03835315876348795,-0.0017228000000000002,989.114222485809,-0.001,8614.0,0.06,8652.353158763488,close_unstuck_long
89,23348,BTCUSDT,-0.04735315876348795,-0.001721,989.0651483270456,-0.001,8605.0,0.059,8652.353158763488,close_unstuck_long
90,23349,BTCUSDT,-0.04635315876348795,-0.0017212,989.017073968282,-0.001,8606.0,0.058,8652.353158763488,close_unstuck_long
91,23350,BTCUSDT,-0.05585315876348795,-0.0017193000000000002,988.9595015095185,-0.001,8596.5,0.057,8652.353158763488,close_unstuck_long
92,23352,BTCUSDT,-0.050353158763487955,-0.0017204000000000002,988.907427950755,-0.001,8602.0,0.056,8652.353158763488,close_unstuck_long
93,23353,BTCUSDT,-0.04385315876348796,-0.0017217,988.8618530919915,-0.001,8608.5,0.055,8652.353158763488,close_unstuck_long
94,23354,BTCUSDT,-0.03235315876348795,-0.0017240000000000003,988.827775933228,-0.001,8620.0,0.054,8652.353158763488,close_unstuck_long
95,23356,BTCUSDT,-0.050853158763487956,-0.0017203000000000001,988.7752024744645,-0.001,8601.5,0.053,8652.353158763488,close_unstuck_long
96,23359,BTCUSDT,-0.06185315876348796,-0.0017181000000000002,988.7116312157011,-0.001,8590.5,0.052,8652.353158763488,close_unstuck_long
97,23360,BTCUSDT,-0.06235315876348795,-0.0017180000000000001,988.6475600569377,-0.001,8590.0,0.051,8652.353158763488,close_unstuck_long
98,23483,BTCUSDT,0.4558215711286084,-0.0156654,989.0877162280663,-0.009,8703.0,0.042,8652.353158763488,close_trailing_long
99,23492,BTCUSDT,0.8203215711286084,-0.0157383,989.8922994991949,-0.009,8743.5,0.033,8652.353158763488,close_trailing_long
100,23496,BTCUSDT,0.5593215711286084,-0.0156861,990.4359349703235,-0.009,8714.5,0.024,8652.353158763488,close_trailing_long
101,23522,BTCUSDT,1.2523215711286084,-0.0158247,991.6724318414521,-0.009,8791.5,0.015,8652.353158763488,close_trailing_long
102,23530,BTCUSDT,1.9498215711286082,-0.0159642,993.6062892125807,-0.009,8869.0,0.006,8652.353158763488,close_trailing_long
103,23538,BTCUSDT,1.1408810474190723,-0.010611,994.7365592599998,-0.006,8842.5,0.0,8652.353158763488,close_trailing_long
104,25479,BTCUSDT,0.0,-0.026961920000000004,994.7095973399998,0.016,8425.6,0.016,8425.6,entry_initial_normal_long
105,25481,BTCUSDT,0.6560999999999967,-0.0152973,995.3504000399998,-0.009,8498.5,0.007,8425.6,close_trailing_long
106,25484,BTCUSDT,0.7272999999999975,-0.0119413,996.0657587399999,-0.007,8529.5,0.0,8425.6,close_trailing_long
107,25577,BTCUSDT,0.0,-0.028113240000000005,996.0376454999998,0.017,8268.6,0.017,8268.6,entry_initial_normal_long
108,25583,BTCUSDT,0.5840999999999967,-0.0150003,996.6067451999999,-0.009,8333.5,0.008,8268.6,close_trailing_long
109,25586,BTCUSDT,0.575199999999997,-0.013344800000000002,997.1686003999998,-0.008,8340.5,0.0,8268.6,close_trailing_long
110,57048,BTCUSDT,0.0,-0.02696624,997.1416341599999,0.014,9630.8,0.014,9630.8,entry_initial_normal_long
111,57049,BTCUSDT,0.0,-0.0281217,997.1135124599998,0.015,9373.9,0.029,9497.92068965517,entry_grid_normal_long
112,57052,BTCUSDT,0.08863448275864358,-0.015214400000000001,997.1869325427584,-0.008,9509.0,0.021,9497.92068965517,close_trailing_long
113,57059,BTCUSDT,0.6246344827586436,-0.015321600000000001,997.7962454255171,-0.008,9576.0,0.013,9497.92068965517,close_trailing_long
114,57061,BTCUSDT,0.3926344827586436,-0.015275200000000001,998.1736047082758,-0.008,9547.0,0.005,9497.92068965517,close_trailing_long
115,57062,BTCUSDT,0.0,-0.017082,998.1565227082758,0.009,9490.0,0.014,9492.82881773399,entry_initial_partial_long
116,57073,BTCUSDT,0.345369458128087,-0.0152576,998.486634566404,-0.008,9536.0,0.006,9492.82881773399,close_trailing_long
117,57074,BTCUSDT,0.0,-0.015254560000000002,998.4713800064039,0.008,9534.1,0.014,9516.412350457424,entry_initial_partial_long
118,58267,BTCUSDT,0.5567011963406112,-0.015337600000000002,999.0127436027445,-0.008,9586.0,0.006,9516.412350457424,close_trailing_long
119,58342,BTCUSDT,0.5015258972554584,-0.01152,999.5027495,-0.006,9600.0,0.0,9516.412350457424,close_trailing_long
120,70139,BTCUSDT,0.0,-0.0273531,999.4753964,0.015,9117.7,0.015,9117.7,entry_initial_normal_long
121,70143,BTCUSDT,0.8463999999999942,-0.0147576,1000.3070388,-0.008,9223.5,0.007,9117.7,close_trailing_long
122,70146,BTCUSDT,0.9120999999999949,-0.0129472,1001.2061916,-0.007,9248.0,0.0,9117.7,close_trailing_long
123,144279,BTCUSDT,0.0,-0.027151440000000002,1001.17904016,0.012,11313.1,0.012,11313.1,entry_initial_normal_long
124,144280,BTCUSDT,0.0,-0.02862938,1001.15041078,0.013,11011.3,0.025,11156.163999999997,entry_grid_normal_long
125,144281,BTCUSDT,0.0,-0.08022044,1001.0701903400001,0.037,10840.6,0.062,10967.843548387096,entry_grid_inflated_long
126,144285,BTCUSDT,0.0,-0.006609600000000001,1001.06358074,0.003,11016.0,0.065,10970.066153846152,entry_trailing_cropped_long
127,144305,BTCUSDT,0.27203384615384857,-0.00224842,1001.3333661661538,-0.001,11242.1,0.064,10970.066153846152,close_unstuck_long
128,144306,BTCUSDT,0.2939338461538482,-0.0022528,1001.6250472123077,-0.001,11264.0,0.063,10970.066153846152,close_unstuck_long
129,144307,BTCUSDT,0.3724338461538482,-0.0022685,1001.9952125584615,-0.001,11342.5,0.062,10970.066153846152,close_unstuck_long
130,144308,BTCUSDT,0.37843384615384823,-0.0022697,1002.3713767046154,-0.001,11348.5,0.061,10970.066153846152,close_unstuck_long
131,144310,BTCUSDT,0.37743384615384823,-0.0022695000000000002,1002.7465410507692,-0.001,11347.5,0.06,10970.066153846152,close_unstuck_long
132,144311,BTCUSDT,0.4369338461538482,-0.0022814000000000003,1003.1811934969231,-0.001,11407.0,0.059,10970.066153846152,close_unstuck_long
133,144312,BTCUSDT,0.3519338461538482,-0.0022644,1003.530862943077,-0.001,11322.0,0.058,10970.066153846152,close_unstuck_long
134,144313,BTCUSDT,0.37843384615384823,-0.0022697,1003.9070270892308,-0.001,11348.5,0.057,10970.066153846152,close_unstuck_long
135,144314,BTCUSDT,0.38043384615384823,-0.0022701,1004.2851908353847,-0.001,11350.5,0.056,10970.066153846152,close_unstuck_long
136,144315,BTCUSDT,0.3699338461538482,-0.002268,1004.6528566815385,-0.001,11340.0,0.055,10970.066153846152,close_unstuck_long
137,144316,BTCUSDT,0.3594338461538482,-0.0022659,1005.0100246276924,-0.001,11329.5,0.054,10970.066153846152,close_unstuck_long
138,144317,BTCUSDT,0.31993384615384823,-0.0022580000000000005,1005.3277004738462,-0.001,11290.0,0.053,10970.066153846152,close_unstuck_long
139,144318,BTCUSDT,0.32143384615384823,-0.0022583000000000004,1005.64687602,-0.001,11291.5,0.052,10970.066153846152,close_unstuck_long
140,144319,BTCUSDT,0.3349338461538482,-0.002261,1005.9795488661539,-0.001,11305.0,0.051,10970.066153846152,close_unstuck_long
141,144321,BTCUSDT,0.31743384615384823,-0.0022575,1006.2947252123078,-0.001,11287.5,0.05,10970.066153846152,close_unstuck_long
142,144322,BTCUSDT,0.3129338461538482,-0.0022566,1006.6054024584616,-0.001,11283.0,0.049,10970.066153846152,close_unstuck_long
143,144323,BTCUSDT,0.32393384615384824,-0.0022588,1006.9270775046155,-0.001,11294.0,0.048,10970.066153846152,close_unstuck_long
144,144324,BTCUSDT,0.3024338461538482,-0.0022545000000000004,1007.2272568507693,-0.001,11272.5,0.047,10970.066153846152,close_unstuck_long
145,144325,BTCUSDT,0.3039338461538482,-0.0022548000000000004,1007.5289358969231,-0.001,11274.0,0.046,10970.066153846152,close_unstuck_long
146,144326,BTCUSDT,0.3109338461538482,-0.0022562000000000003,1007.8376135430769,-0.001,11281.0,0.045,10970.066153846152,close_unstuck_long
147,144328,BTCUSDT,1.6865369230769376,-0.0156954,1009.5084550661538,-0.007,11211.0,0.038,10970.066153846152,close_trailing_long
148,144342,BTCUSDT,2.2570369230769374,-0.0158095,1011.7496824892307,-0.007,11292.5,0.031,10970.066153846152,close_trailing_long
149,144356,BTCUSDT,1.9000369230769374,-0.0157381,1013.6339813123077,-0.007,11241.5,0.024,10970.066153846152,close_trailing_long
150,144362,BTCUSDT,1.8930369230769375,-0.0157367,1015.5112815353847,-0.007,11240.5,0.017,10970.066153846152,close_trailing_long
151,144377,BTCUSDT,2.1415369230769374,-0.015786400000000003,1017.6370320584616,-0.007,11276.0,0.01,10970.066153846152,close_trailing_long
152,144408,BTCUSDT,2.0855369230769374,-0.015775200000000003,1019.7067937815385,-0.007,11268.0,0.003,10970.066153846152,close_trailing_long
153,144481,BTCUSDT,1.0393015384615447,-0.006789900000000001,1020.73930542,-0.003,11316.5,0.0,10970.066153846152,close_trailing_long
154,190826,BTCUSDT,0.0,-0.027850679999999996,1020.71145474,0.013,10711.8,0.013,10711.8,entry_initial_normal_long
155,190829,BTCUSDT,0.4809000000000051,-0.0150927,1021.1772620400001,-0.007,10780.5,0.006,10711.8,close_trailing_long
156,190834,BTCUSDT,0.8322000000000044,-0.0130206,1021.9964414400001,-0.006,10850.5,0.0,10711.8,close_trailing_long
157,191489,BTCUSDT,0.0,-0.02845052,1021.9679909200001,0.014,10160.9,0.014,10160.9,entry_initial_normal_long
158,191507,BTCUSDT,0.01680000000000291,-0.016260800000000002,1021.9685301200002,-0.008,10163.0,0.006,10160.9,close_trailing_long
159,191516,BTCUSDT,0.012600000000002182,-0.012195600000000001,1021.9689345200002,-0.006,10163.0,0.0,10160.9,close_trailing_long
160,305992,LINKUSDT,0.0,-0.02836212,1021.9405724000002,10.2,13.903,10.2,13.903,entry_initial_normal_long
161,305992,LTCUSDT,0.0,-0.028612800000000004,1021.9119596000002,1.8,79.48,1.8,79.48,entry_initial_normal_long
162,305994,LINKUSDT,0.03779999999999824,-0.015022800000000001,1021.9347368000001,-5.4,13.91,4.8,13.903,close_trailing_long
163,305994,LTCUSDT,0.01999999999999602,-0.0159,1021.9388368000001,-1.0,79.5,0.8,79.48,close_trailing_long
164,305997,LINKUSDT,0.5759999999999962,-0.013462080000000001,1022.5013747200001,-4.8,14.023,0.0,13.903,close_trailing_long
165,306001,LTCUSDT,0.6639999999999987,-0.012849600000000001,1023.1525251200001,-0.8,80.31,0.0,79.48,close_trailing_long
166,308529,LINKUSDT,0.0,-0.028382360000000002,1023.12414276,9.4,15.097,9.4,15.097,entry_initial_normal_long
167,308529,LTCUSDT,0.0,-0.027456,1023.09668676,1.6,85.8,1.6,85.8,entry_initial_normal_long
168,308533,LTCUSDT,2.358000000000004,-0.015915600000000002,1025.43877116,-0.9,88.42,0.7,85.8,close_trailing_long
169,308534,LINKUSDT,1.7493000000000054,-0.015144920000000003,1027.17292624,-4.9,15.454,4.5,15.097,close_trailing_long
170,308536,LINKUSDT,1.750500000000005,-0.0139374,1028.90948884,-4.5,15.486,0.0,15.097,close_trailing_long
171,308537,LTCUSDT,1.5400000000000018,-0.01232,1030.43716884,-0.7,88.0,0.0,85.8,close_trailing_long
172,310840,LINKUSDT,0.0,-0.028411020000000002,1030.40875782,9.9,14.349,9.9,14.349,entry_initial_normal_long
173,310841,LTCUSDT,0.0,-0.027920800000000003,1030.38083702,1.7,82.12,1.7,82.12,entry_initial_normal_long
174,310843,LINKUSDT,0.22880000000000253,-0.014968720000000003,1030.5946683,-5.2,14.393,4.7,14.349,close_trailing_long
175,310844,LTCUSDT,0.8900000000000006,-0.016602000000000002,1031.4680663,-1.0,83.01,0.7,82.12,close_trailing_long
176,310849,LINKUSDT,0.42769999999999675,-0.0135736,1031.8821927,-4.7,14.44,0.0,14.349,close_trailing_long
177,310849,LTCUSDT,0.6859999999999928,-0.011634,1032.5565586999999,-0.7,83.1,0.0,82.12,close_trailing_long
178,310965,LINKUSDT,0.0,-0.0285804,1032.5279782999999,10.2,14.01,10.2,14.01,entry_initial_normal_long
179,310968,LINKUSDT,0.3347999999999967,-0.015197760000000001,1032.8475805399999,-5.4,14.072,4.8,14.01,close_trailing_long
180,310974,LINKUSDT,0.8256000000000029,-0.01361472,1033.65956582,-4.8,14.182,0.0,14.01,close_trailing_long
181,310993,LTCUSDT,0.0,-0.0287892,1033.63077662,1.8,79.97,1.8,79.97,entry_initial_normal_long
182,310995,LINKUSDT,0.0,-0.028627820000000005,1033.6021488,10.3,13.897,10.3,13.897,entry_initial_normal_long
183,311000,LINKUSDT,0.016200000000000617,-0.015012000000000001,1033.6033367999999,-5.4,13.9,4.9,13.897,close_trailing_long
184,311004,LINKUSDT,0.4311999999999961,-0.0137053,1034.0208314999998,-4.9,13.985,0.0,13.897,close_trailing_long
185,311027,LTCUSDT,2.239999999999995,-0.016442,1036.2443894999997,-1.0,82.21,0.8,79.97,close_trailing_long
186,311036,LTCUSDT,1.4799999999999955,-0.0130912,1037.7112982999997,-0.8,81.82,0.0,79.97,close_trailing_long
187,311226,LINKUSDT,0.0,-0.02856488,1037.6827334199997,10.6,13.474,10.6,13.474,entry_initial_normal_long
188,311226,LTCUSDT,0.0,-0.0279972,1037.6547362199997,1.8,77.77,1.8,77.77,entry_initial_normal_long
189,311227,LINKUSDT,0.0,-0.03068676,1037.6240494599997,11.7,13.114,22.3,13.285121076233184,entry_grid_normal_long
190,311234,LTCUSDT,0.3500000000000085,-0.015624000000000002,1037.9584254599997,-1.0,78.12,0.8,77.77,close_trailing_long
191,311238,LTCUSDT,0.0,-0.015490000000000002,1037.9429354599997,1.0,77.45,1.8,77.59222222222223,entry_initial_partial_long
192,311249,LINKUSDT,0.0,-0.08286936,1037.8600660999998,32.1,12.908,54.4,13.062591911764706,entry_grid_inflated_long
193,311250,LTCUSDT,0.0,-0.030208,1037.8298581,2.0,75.52,3.8,76.50157894736842,entry_grid_normal_long
194,311250,LTCUSDT,0.0,-0.0832496,1037.7466084999999,5.6,74.33,9.4,75.20787234042552,entry_grid_inflated_long
195,311254,LTCUSDT,0.0,-0.0060008000000000014,1037.7406076999998,0.4,75.01,9.8,75.19979591836733,entry_trailing_cropped_long
196,311265,LINKUSDT,0.0,-0.005729280000000001,1037.7348784199999,2.4,11.936,56.8,13.01498943661972,entry_trailing_cropped_long
197,311268,LTCUSDT,0.0,-0.001527,1037.73335142,0.1,76.35,9.9,75.21141414141412,entry_trailing_cropped_long
198,311271,LTCUSDT,0.2997171717171739,-0.0030683999999999998,1038.0300001917171,-0.2,76.71,9.7,75.21141414141412,close_unstuck_long
199,311273,LTCUSDT,0.30771717171717516,-0.0030700000000000002,1038.3346473634342,-0.2,76.75,9.5,75.21141414141412,close_unstuck_long
200,311274,LTCUSDT,0.19785858585858734,-0.0015438000000000001,1038.5309621492927,-0.1,77.19,9.4,75.21141414141412,close_unstuck_long
201,311276,LTCUSDT,1.3085858585858716,-0.015304,1039.8242440078786,-1.0,76.52,8.4,75.21141414141412,close_trailing_long
202,311278,LTCUSDT,0.30371717171717594,-0.0030692000000000007,1040.1248919795958,-0.2,76.73,8.2,75.21141414141412,close_unstuck_long
203,311279,LTCUSDT,0.3457171717171747,-0.0030776,1040.467531551313,-0.2,76.94,8.0,75.21141414141412,close_unstuck_long
