,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure,minute,btc_total_balance
1412,30321,2025-01-25 01:21:00,HYPE,-0.5134574748521935,-0.0210924,1691.4538058798523,0.0,1691.4538058798523,104575.1,-4.65,22.68,348.38,22.790420962333805,close_unstuck_long,4.69402523867792,4.69402523867792,30321,0.016174536824539038
1413,30322,2025-01-25 01:22:00,HYPE,-0.8174616844755376,-0.02107718,1690.6152670153767,0.0,1690.6152670153767,104608.0,-4.66,22.615,343.72,22.790420962333805,close_unstuck_long,4.633534102056661,4.633534102056661,30322,0.016161433800621145
1414,30323,2025-01-25 01:23:00,HYPE,-0.8361016844755272,-0.021073452000000003,1689.758091878901,0.0,1689.758091878901,104616.7,-4.66,22.611,339.06,22.790420962333805,close_unstuck_long,4.5730333641406755,4.5730333641406755,30323,0.016151896321322513
1415,30324,2025-01-25 01:24:00,HYPE,-0.9686558940988756,-0.021092522,1688.7683434628022,0.0,1688.7683434628022,104695.5,-4.67,22.583,334.39,22.790420962333805,close_unstuck_long,4.512690503167678,4.512690503167678,30324,0.01613028586197881
1416,30325,2025-01-25 01:25:00,HYPE,-1.0153558940988663,-0.021083182,1687.7319043867035,0.0,1687.7319043867035,104606.9,-4.67,22.573,329.72,22.790420962333805,close_unstuck_long,4.452400040651802,4.452400040651802,30325,0.016134039957084127
1417,30326,2025-01-25 01:26:00,HYPE,-1.150785894098866,-0.021056096,1686.5600623966047,0.0,1686.5600623966047,104673.8,-4.67,22.544,325.05,22.790420962333805,close_unstuck_long,4.392388091580791,4.392388091580791,30326,0.016112533054084256
1418,30327,2025-01-25 01:27:00,HYPE,-1.1017216844755373,-0.021020328,1685.4373203841292,0.0,1685.4373203841292,104655.1,-4.66,22.554,320.39,22.790420962333805,close_unstuck_long,4.332301702241863,4.332301702241863,30327,0.016104684056334848
1419,30328,2025-01-25 01:28:00,HYPE,-1.0924016844755258,-0.021022192000000002,1684.3238965076537,0.0,1684.3238965076537,104673.2,-4.66,22.556,315.73,22.790420962333805,close_unstuck_long,4.272111572695338,4.272111572695338,30328,0.016091262104413105
1420,30329,2025-01-25 01:29:00,HYPE,-0.9552074748521883,-0.021004050000000003,1683.3476849828014,0.0,1683.3476849828014,104666.2,-4.65,22.585,311.08,22.790420962333805,close_unstuck_long,4.211633886575983,4.211633886575983,30329,0.0160830113731348
1421,30330,2025-01-25 01:30:00,HYPE,-0.316104845982172,-0.020995128000000005,1683.0105850088191,0.0,1683.0105850088191,104728.7,-4.62,22.722,306.46,22.790420962333805,close_unstuck_long,4.149915912786858,4.149915912786858,30330,0.016070194559932655
1422,30331,2025-01-25 01:31:00,HYPE,-0.18173063635883435,-0.020976422000000005,1682.8078779504601,0.0,1682.8078779504601,104771.7,-4.61,22.751,301.85,22.790420962333805,close_unstuck_long,4.087982150320655,4.087982150320655,30331,0.01606166434209295
1423,30332,2025-01-25 01:32:00,HYPE,-0.8371532652288567,-0.02098208,1681.9497426052312,0.0,1681.9497426052312,104766.3,-4.64,22.61,297.21,22.790420962333805,close_unstuck_long,4.027195844581809,4.027195844581809,30332,0.01605430126486505
1424,30333,2025-01-25 01:33:00,HYPE,-0.8742732652288526,-0.020974656,1681.0544946840025,0.0,1681.0544946840025,104712.9,-4.64,22.602,292.57,22.790420962333805,close_unstuck_long,3.966435045404869,3.966435045404869,30333,0.01605393886220325
1425,30334,2025-01-25 01:34:00,HYPE,-0.9206732652288598,-0.020965375999999997,1680.1128560427735,0.0,1680.1128560427735,104717.3,-4.64,22.592,287.93,22.790420962333805,close_unstuck_long,3.9057173356440953,3.9057173356440953,30334,0.01604427211208438
1426,30335,2025-01-25 01:35:00,HYPE,-0.6686690556055124,-0.020970196000000003,1679.423216791168,0.0,1679.423216791168,104707.7,-4.63,22.646,283.3,22.790420962333805,close_unstuck_long,3.844490295284527,3.844490295284527,30335,0.016039156783991704
1427,30336,2025-01-25 01:36:00,HYPE,-0.6672248459821744,-0.020924904,1678.7350670411859,0.0,1678.7350670411859,104740.4,-4.62,22.646,278.68,22.790420962333805,close_unstuck_long,3.783345352389285,3.783345352389285,30336,0.01602757930121697
1428,30337,2025-01-25 01:37:00,HYPE,-1.0830732652288606,-0.020932895999999996,1677.631060879957,0.0,1677.631060879957,104698.1,-4.64,22.557,274.04,22.790420962333805,close_unstuck_long,3.722801220217067,3.722801220217067,30337,0.01602351008165341
1429,30339,2025-01-25 01:39:00,HYPE,-1.1433932652288519,-0.020920832,1676.466746782728,0.0,1676.466746782728,104704.8,-4.64,22.544,269.4,22.790420962333805,close_unstuck_long,3.662309090851561,3.662309090851561,30339,0.016011364777763083
1430,30340,2025-01-25 01:40:00,HYPE,-0.8677590556055089,-0.020930378000000003,1675.5780573491224,0.0,1675.5780573491224,104643.3,-4.63,22.603,264.77,22.790420962333805,close_unstuck_long,3.6012764262046164,3.6012764262046164,30340,0.01601228227081067
1431,30341,2025-01-25 01:41:00,HYPE,-0.764244845982178,-0.0209055,1674.7929070031403,0.0,1674.7929070031403,104691.9,-4.62,22.625,260.15,22.790420962333805,close_unstuck_long,3.5400962044676376,3.5400962044676376,30341,0.01599734943202999
1432,30343,2025-01-25 01:43:00,HYPE,-0.9788790556055131,-0.020908153999999998,1673.7931197935347,0.0,1673.7931197935347,104728.3,-4.63,22.579,255.52,22.790420962333805,close_unstuck_long,3.479168539666277,3.479168539666277,30343,0.015982242811098193
1433,30345,2025-01-25 01:45:00,HYPE,-1.1270390556055132,-0.020878522000000004,1672.6452022159292,0.0,1672.6452022159292,104646.8,-4.63,22.547,250.89,22.790420962333805,close_unstuck_long,3.4184707597671276,3.4184707597671276,30345,0.015983720498055642
1434,30347,2025-01-25 01:47:00,HYPE,-1.606207474852191,-0.020873850000000003,1671.018120891077,0.0,1671.018120891077,104661.2,-4.65,22.445,246.24,22.790420962333805,close_unstuck_long,3.35837965346091,3.35837965346091,30347,0.015965975174095814
1435,30348,2025-01-25 01:48:00,HYPE,-1.72710747485219,-0.020849670000000004,1669.2701637462249,0.0,1669.2701637462249,104708.5,-4.65,22.419,241.59,22.790420962333805,close_unstuck_long,3.2984102393189834,3.2984102393189834,30348,0.015942069304270664
1436,30349,2025-01-25 01:49:00,HYPE,-1.6398732652288486,-0.020821536,1667.609468944996,0.0,1667.609468944996,104710.7,-4.64,22.437,236.95,22.790420962333805,close_unstuck_long,3.2382823122498796,3.2382823122498796,30349,0.015925874518506668
1437,30351,2025-01-25 01:51:00,HYPE,-1.8533132652288622,-0.020778848,1665.735376831767,0.0,1665.735376831767,104749.9,-4.64,22.391,232.31,22.790420962333805,close_unstuck_long,3.1784416464935803,3.1784416464935803,30351,0.0159020235516384
1438,30352,2025-01-25 01:52:00,HYPE,-1.7558732652288584,-0.020798335999999997,1663.958705230538,0.0,1663.958705230538,104727.4,-4.64,22.412,227.67,22.790420962333805,close_unstuck_long,3.1182835993370723,3.1182835993370723,30352,0.015888475272283452
1439,30353,2025-01-25 01:53:00,HYPE,-2.0157132652288463,-0.020746368,1661.9222455973093,0.0,1661.9222455973093,104708.0,-4.64,22.356,223.03,22.790420962333805,close_unstuck_long,3.058474968185081,3.058474968185081,30353,0.015871970103500298
1440,30355,2025-01-25 01:55:00,HYPE,-2.0945932652288604,-0.020730592,1659.8069217400803,0.0,1659.8069217400803,104692.0,-4.64,22.339,218.39,22.790420962333805,close_unstuck_long,2.9986620544672546,2.9986620544672546,30355,0.01585419059469759
1441,30356,2025-01-25 01:56:00,HYPE,-1.9743290556055124,-0.020709064000000003,1657.8118836204749,0.0,1657.8118836204749,104688.6,-4.63,22.364,213.76,22.790420962333805,close_unstuck_long,2.9386207404119165,2.9386207404119165,30356,0.015835648615231027
1442,30375,2025-01-25 02:15:00,HYPE,0.0,-0.68344752,1657.1284361004748,0.0,1657.1284361004748,104750.0,152.08,22.47,365.84,22.657221695026443,entry_trailing_cropped_long,5.001976795723697,5.001976795723697,30375,0.015819841872080905
1443,30376,2025-01-25 02:16:00,HYPE,-0.7308275801713698,-0.020653164,1656.3769553563036,0.0,1656.3769553563036,104747.1,-4.59,22.498,361.25,22.657221695026443,close_unstuck_long,4.941460523741495,4.941460523741495,30376,0.015813105616826657
1444,30377,2025-01-25 02:17:00,HYPE,-0.7308275801713698,-0.020653164,1655.6254746121324,0.0,1655.6254746121324,104685.6,-4.59,22.498,356.66,22.657221695026443,close_unstuck_long,4.8808893156474715,4.8808893156474715,30377,0.015815216941127835
1445,30378,2025-01-25 02:18:00,HYPE,-0.7354175801713755,-0.020652246,1654.869404785961,0.0,1654.869404785961,104671.8,-4.59,22.497,352.07,22.657221695026443,close_unstuck_long,4.820276463567641,4.820276463567641,30378,0.01581007878708459
1446,30379,2025-01-25 02:19:00,HYPE,-0.6467953632211186,-0.020624655999999998,1654.2019847667398,0.0,1654.2019847667398,104657.3,-4.58,22.516,347.49,22.657221695026443,close_unstuck_long,4.759490098130271,4.759490098130271,30379,0.01580589203779134
1447,30381,2025-01-25 02:21:00,HYPE,-0.4488731462708413,-0.020618926000000003,1653.7324926944689,0.0,1653.7324926944689,104719.7,-4.57,22.559,342.92,22.657221695026443,close_unstuck_long,4.69822930732844,4.69822930732844,30381,0.015791990358017344
1448,30382,2025-01-25 02:22:00,HYPE,-0.4168831462708509,-0.020625324,1653.2949842241978,0.0,1653.2949842241978,104690.5,-4.57,22.566,338.35,22.657221695026443,close_unstuck_long,4.636844019767876,4.636844019767876,30382,0.015792215952968015
1449,30383,2025-01-25 02:23:00,HYPE,-0.05560871237031914,-0.02060695,1653.2187685618276,0.0,1653.2187685618276,104663.4,-4.55,22.645,333.8,22.657221695026443,close_unstuck_long,4.574700424178607,4.574700424178607,30383,0.015795576759037328
1450,30384,2025-01-25 02:24:00,HYPE,0.3213335045799542,-0.020637024000000004,1653.5194650424075,0.0,1653.5194650424075,104644.1,-4.54,22.728,329.26,22.657221695026443,close_unstuck_long,4.511659507505754,4.511659507505754,30384,0.015801363526872586
1451,30385,2025-01-25 02:25:00,HYPE,-0.2700509293205863,-0.020609376,1653.2288047370869,0.0,1653.2288047370869,104573.6,-4.56,22.598,324.7,22.657221695026443,close_unstuck_long,4.449958688897293,4.449958688897293,30385,0.015809236793388453
1452,30388,2025-01-25 02:28:00,HYPE,-1.2733820140719028,-0.020635282,1651.9347874410148,0.0,1651.9347874410148,104589.3,-4.61,22.381,320.09,22.657221695026443,close_unstuck_long,4.390215732181239,4.390215732181239,30388,0.015794491285829573
1453,30389,2025-01-25 02:29:00,HYPE,-1.2108197971216468,-0.02060248,1650.703365163893,0.0,1650.703365163893,104622.9,-4.6,22.394,315.49,22.657221695026443,close_unstuck_long,4.330352153764573,4.330352153764573,30389,0.015777648728566053
1454,30390,2025-01-25 02:30:00,HYPE,-1.1832197971216458,-0.020607999999999998,1649.4995373667714,0.0,1649.4995373667714,104623.8,-4.6,22.4,310.89,22.657221695026443,close_unstuck_long,4.270327752871952,4.270327752871952,30390,0.015766006753403828
1455,30391,2025-01-25 02:31:00,HYPE,-1.2890197971216444,-0.02058684,1648.1899307296496,0.0,1648.1899307296496,104643.6,-4.6,22.377,306.29,22.657221695026443,close_unstuck_long,4.2104858812585215,4.2104858812585215,30391,0.015750508685955466
1456,30393,2025-01-25 02:33:00,HYPE,-0.6819431462708502,-0.020572312,1647.4874152713787,0.0,1647.4874152713787,104653.6,-4.57,22.508,301.72,22.657221695026443,close_unstuck_long,4.1494319570855795,4.1494319570855795,30393,0.015742290903240582
1457,30394,2025-01-25 02:34:00,HYPE,-0.4661309293205829,-0.02057016,1647.0007141820581,0.0,1647.0007141820581,104668.6,-4.56,22.555,297.16,22.657221695026443,close_unstuck_long,4.0879277956098194,4.0879277956098194,30394,0.01573538495959684
1458,30395,2025-01-25 02:35:00,HYPE,-0.49805092932058953,-0.020563775999999995,1646.4820994767374,0.0,1646.4820994767374,104679.0,-4.56,22.548,292.6,22.657221695026443,close_unstuck_long,4.026465316611481,4.026465316611481,30395,0.01572886729407749
1459,30396,2025-01-25 02:36:00,HYPE,0.04882572153020832,-0.020537208,1646.5103879902676,0.0,1646.5103879902676,104604.5,-4.53,22.668,288.07,22.657221695026443,close_unstuck_long,3.964059930197566,3.964059930197566,30396,0.01574033992792153
1460,30397,2025-01-25 02:37:00,HYPE,-0.29610649542005846,-0.020513536,1646.1937679588477,0.0,1646.1937679588477,104604.5,-4.54,22.592,283.53,22.657221695026443,close_unstuck_long,3.902336524549057,3.902336524549057,30397,0.01573731309799146
1461,30398,2025-01-25 02:38:00,HYPE,-0.2915664954200529,-0.020514444,1645.8816870194278,0.0,1645.8816870194278,104604.5,-4.54,22.593,278.99,22.657221695026443,close_unstuck_long,3.840578779476276,3.840578779476276,30398,0.015734329660955577
1462,30399,2025-01-25 02:39:00,HYPE,-0.22346649542005032,-0.020528064000000002,1645.6376924600077,0.0,1645.6376924600077,104624.4,-4.54,22.608,274.45,22.657221695026443,close_unstuck_long,3.7786412663558533,3.7786412663558533,30399,0.015729004825451882
1463,30400,2025-01-25 02:40:00,HYPE,-0.34604649542005494,-0.020503548000000003,1645.2711424165875,0.0,1645.2711424165875,104634.1,-4.54,22.581,269.91,22.657221695026443,close_unstuck_long,3.7169622380431617,3.7169622380431617,30400,0.015724043523254728
1464,30401,2025-01-25 02:41:00,HYPE,-0.5333587123703211,-0.0205114,1644.7172723042172,0.0,1644.7172723042172,104570.1,-4.55,22.54,265.36,22.657221695026443,close_unstuck_long,3.6555342673388918,3.6555342673388918,30401,0.0157283704644465
1465,30402,2025-01-25 02:42:00,HYPE,-0.5788587123703121,-0.0205023,1644.117911291847,0.0,1644.117911291847,104552.1,-4.55,22.53,260.81,22.657221695026443,close_unstuck_long,3.594164353842929,3.594164353842929,30402,0.01572534565342874
1466,30403,2025-01-25 02:43:00,HYPE,-0.6941309293205861,-0.020524559999999997,1643.4032558025262,0.0,1643.4032558025262,104543.2,-4.56,22.505,256.25,22.657221695026443,close_unstuck_long,3.532859655018338,3.532859655018338,30403,0.01571984840527673
1467,30404,2025-01-25 02:44:00,HYPE,-1.070393146270854,-0.020494622,1642.3123680342555,0.0,1642.3123680342555,104551.1,-4.57,22.423,251.68,22.657221695026443,close_unstuck_long,3.472158931025791,3.472158931025791,30404,0.015708226580440143
1468,30406,2025-01-25 02:46:00,HYPE,-1.1755031462708527,-0.0204736,1641.1163912879847,0.0,1641.1163912879847,104429.9,-4.57,22.4,247.11,22.657221695026443,close_unstuck_long,3.4115959616148257,3.4115959616148257,30406,0.01571500491035599
1469,30407,2025-01-25 02:47:00,HYPE,-1.5524375801713792,-0.020488842,1639.5434648658133,0.0,1639.5434648658133,104441.5,-4.59,22.319,242.52,22.657221695026443,close_unstuck_long,3.35143869206757,3.35143869206757,30407,0.015698199134116356
1470,30408,2025-01-25 02:48:00,HYPE,-1.7222675801713747,-0.020454876,1637.800742409642,0.0,1637.800742409642,104449.0,-4.59,22.282,237.93,22.657221695026443,close_unstuck_long,3.291507091373208,3.291507091373208,30408,0.015680387006190982
1471,30409,2025-01-25 02:49:00,HYPE,-1.5948553632211058,-0.020435044000000003,1636.185452002421,0.0,1636.185452002421,104514.5,-4.58,22.309,233.35,22.657221695026443,close_unstuck_long,3.2313346118949586,3.2313346118949586,30409,0.015655104813230902
1472,30410,2025-01-25 02:50:00,HYPE,-1.5091131462708383,-0.020406878000000003,1634.6559319781502,0.0,1634.6559319781502,104488.1,-4.57,22.327,228.78,22.657221695026443,close_unstuck_long,3.1710154277636913,3.1710154277636913,30410,0.01564442201531227
1473,30412,2025-01-25 02:52:00,HYPE,-1.6187931462708425,-0.020384942000000003,1633.0167538898793,0.0,1633.0167538898793,104568.7,-4.57,22.303,224.21,22.657221695026443,close_unstuck_long,3.110792136174521,3.110792136174521,30412,0.015616687917989602
1474,30414,2025-01-25 02:54:00,HYPE,-1.623363146270848,-0.020384028000000002,1631.3730067156084,0.0,1631.3730067156084,104573.5,-4.57,22.302,219.64,22.657221695026443,close_unstuck_long,3.050456365656375,3.050456365656375,30414,0.015600252518234624
1475,30415,2025-01-25 02:55:00,HYPE,-1.806163146270844,-0.020347468,1629.5464961013377,0.0,1629.5464961013377,104539.8,-4.57,22.262,215.07,22.657221695026443,close_unstuck_long,2.99033423201341,2.99033423201341,30415,0.015587809581626687
1476,30417,2025-01-25 02:57:00,HYPE,-2.1444553632211103,-0.020325124,1627.3817156141165,0.0,1627.3817156141165,104498.6,-4.58,22.189,210.49,22.657221695026443,close_unstuck_long,2.9305469938787034,2.9305469938787034,30417,0.015573239408127156
1477,30426,2025-01-25 03:06:00,HYPE,0.0,-0.67354848,1626.7081671341166,0.0,1626.7081671341166,104561.9,150.48,22.38,360.97,22.541654416118,entry_trailing_cropped_long,5.0020410292286055,5.0020410292286055,30426,0.015557370008904933
1478,30427,2025-01-25 03:07:00,HYPE,-1.2087275933369004,-0.02027116,1625.4791683807798,0.0,1625.4791683807798,104549.2,-4.55,22.276,356.42,22.541654416118,close_unstuck_long,4.9427249658303145,4.9427249658303145,30427,0.015547504604346852
1479,30428,2025-01-25 03:08:00,HYPE,-1.2451275933368964,-0.02026388,1624.213776907443,0.0,1624.213776907443,104507.9,-4.55,22.268,351.87,22.541654416118,close_unstuck_long,4.883428556123764,4.883428556123764,30428,0.015541540657763126
1480,30429,2025-01-25 03:09:00,HYPE,-1.3315775933369052,-0.02024659,1622.861952724106,0.0,1622.861952724106,104487.0,-4.55,22.249,347.32,22.541654416118,close_unstuck_long,4.824296606784212,4.824296606784212,30429,0.015531711626557428
1481,30430,2025-01-25 03:10:00,HYPE,-1.1515910491757184,-0.020237504000000003,1621.6901241709302,0.0,1621.6901241709302,104492.5,-4.54,22.288,342.78,22.541654416118,close_unstuck_long,4.764676176780182,4.764676176780182,30430,0.015519679634145323
1482,30432,2025-01-25 03:12:00,HYPE,-1.5625041374980722,-0.020245488000000002,1620.107374545432,0.0,1620.107374545432,104444.1,-4.56,22.199,338.22,22.541654416118,close_unstuck_long,4.705884607653598,4.705884607653598,30432,0.015511717507694853
1483,30434,2025-01-25 03:14:00,HYPE,-1.6227775933369053,-0.020188349999999997,1618.4644086020953,0.0,1618.4644086020953,104478.4,-4.55,22.185,333.67,22.541654416118,close_unstuck_long,4.647290227112601,4.647290227112601,30434,0.015490899636691369
1484,30435,2025-01-25 03:15:00,HYPE,-1.9045041374980851,-0.020177088,1616.539727376597,0.0,1616.539727376597,104444.0,-4.56,22.124,329.11,22.541654416118,close_unstuck_long,4.589236972807352,4.589236972807352,30435,0.015477573890090355
1485,30436,2025-01-25 03:16:00,HYPE,-1.91362413749808,-0.020175264,1614.605927975099,0.0,1614.605927975099,104411.8,-4.56,22.122,324.55,22.541654416118,close_unstuck_long,4.531070903428471,4.531070903428471,30436,0.015463826195651247
1486,30437,2025-01-25 03:17:00,HYPE,-1.964027593336902,-0.020120100000000002,1612.621780281762,0.0,1612.621780281762,104442.1,-4.55,22.11,320.0,22.541654416118,close_unstuck_long,4.473044765585038,4.473044765585038,30437,0.015440342355063351
1487,30439,2025-01-25 03:19:00,HYPE,-2.0140775933368986,-0.02011009,1610.5875925984253,0.0,1610.5875925984253,104496.2,-4.55,22.099,315.45,22.541654416118,close_unstuck_long,4.415012830250569,4.415012830250569,30439,0.015412881928705784
1488,30440,2025-01-25 03:20:00,HYPE,-1.692654505014543,-0.020084208000000003,1608.8748538854106,0.0,1608.8748538854106,104490.7,-4.53,22.168,310.92,22.541654416118,close_unstuck_long,4.356243852114173,4.356243852114173,30440,0.015397301902326337
1489,30441,2025-01-25 03:21:00,HYPE,-1.6301579608533552,-0.020051624,1607.2246443005572,0.0,1607.2246443005572,104485.1,-4.52,22.181,306.4,22.541654416118,close_unstuck_long,4.2973226783143845,4.2973226783143845,30441,0.015382333407352409
1490,30442,2025-01-25 03:22:00,HYPE,-1.4326214166921787,-0.020046048,1605.771976835865,0.0,1605.771976835865,104552.0,-4.51,22.224,301.89,22.541654416118,close_unstuck_long,4.237899371672402,4.237899371672402,30442,0.01535859645760832
1491,30443,2025-01-25 03:23:00,HYPE,-1.1838083283698255,-0.020005644000000003,1604.568162863495,0.0,1604.568162863495,104729.4,-4.49,22.278,297.4,22.541654416118,close_unstuck_long,4.1780013953348085,4.1780013953348085,30443,0.015321086178890502
1492,30445,2025-01-25 03:25:00,HYPE,-1.1927883283698206,-0.020003848000000005,1603.3553706871253,0.0,1603.3553706871253,104643.4,-4.49,22.276,292.91,22.541654416118,close_unstuck_long,4.11803653496699,4.11803653496699,30445,0.015322087878328929
1493,30446,2025-01-25 03:26:00,HYPE,-1.2242183283698271,-0.019997562,1602.1111547967555,0.0,1602.1111547967555,104683.2,-4.49,22.269,288.42,22.541654416118,close_unstuck_long,4.058060483026556,4.058060483026556,30446,0.015304376965900503
1494,30447,2025-01-25 03:27:00,HYPE,-1.1856517842086352,-0.019960192000000005,1600.9055428205468,0.0,1600.9055428205468,104678.7,-4.48,22.277,283.94,22.541654416118,close_unstuck_long,3.9980356015482954,3.9980356015482954,30447,0.015293517619348987
1495,30448,2025-01-25 03:28:00,HYPE,-0.7388186958862741,-0.019959392,1600.1467647326606,0.0,1600.1467647326606,104678.2,-4.46,22.376,279.48,22.541654416118,close_unstuck_long,3.9371023427774148,3.9371023427774148,30448,0.015286341996066618
1496,30449,2025-01-25 03:29:00,HYPE,-0.8369386958862831,-0.019939768,1599.2898862687741,0.0,1599.2898862687741,104657.0,-4.46,22.354,275.02,22.541654416118,close_unstuck_long,3.876349028870748,3.876349028870748,30449,0.01528125100345676
1497,30450,2025-01-25 03:30:00,HYPE,-1.084665240047462,-0.019935305999999996,1598.1852857227266,0.0,1598.1852857227266,104754.3,-4.47,22.299,270.55,22.541654416118,close_unstuck_long,3.8159809483684577,3.8159809483684577,30450,0.015256512484191355
1498,30451,2025-01-25 03:31:00,HYPE,-0.6659621517251021,-0.019928880000000003,1597.4993946910015,0.0,1597.4993946910015,104776.5,-4.45,22.392,266.1,22.541654416118,close_unstuck_long,3.754827238159446,3.754827238159446,30451,0.015246733711194796
1499,30452,2025-01-25 03:32:00,HYPE,-0.6837621517250921,-0.019925320000000003,1596.7957072192762,0.0,1596.7957072192762,104815.6,-4.45,22.388,261.65,22.541654416118,close_unstuck_long,3.693662158103073,3.693662158103073,30452,0.015234332553735094
1500,30453,2025-01-25 03:33:00,HYPE,-0.44690560756392433,-0.019927608000000003,1596.3288740037124,0.0,1596.3288740037124,104922.3,-4.44,22.441,257.21,22.541654416118,close_unstuck_long,3.632045392894539,3.632045392894539,30453,0.015214390782547774
1501,30454,2025-01-25 03:34:00,HYPE,-0.37944906340274176,-0.019896016,1595.9295289243096,0.0,1595.9295289243096,104855.2,-4.43,22.456,252.78,22.541654416118,close_unstuck_long,3.5703828396150645,3.5703828396150645,30454,0.015220318390736079
1502,30455,2025-01-25 03:35:00,HYPE,-0.6200656075639152,-0.019892976000000003,1595.2895703407457,0.0,1595.2895703407457,104873.7,-4.44,22.402,248.34,22.541654416118,close_unstuck_long,3.5090773247536755,3.5090773247536755,30455,0.015211531302325996
1503,30456,2025-01-25 03:36:00,HYPE,-0.6245056075639206,-0.019892088000000002,1594.645172645182,0.0,1594.645172645182,104830.0,-4.44,22.401,243.9,22.541654416118,close_unstuck_long,3.4477322017482432,3.4477322017482432,30456,0.015211725390109529
1504,30457,2025-01-25 03:37:00,HYPE,-0.6245056075639206,-0.019892088000000002,1594.000774949618,0.0,1594.000774949618,104824.5,-4.44,22.401,239.46,22.541654416118,close_unstuck_long,3.3863374794496113,3.3863374794496113,30457,0.015206376132961455
1505,30458,2025-01-25 03:38:00,HYPE,-0.61118560756392,-0.019894752000000005,1593.3696945900542,0.0,1593.3696945900542,104769.1,-4.44,22.404,235.02,22.541654416118,close_unstuck_long,3.324865308323231,3.324865308323231,30458,0.015208393453700128
1506,30459,2025-01-25 03:39:00,HYPE,-0.6333856075639156,-0.019890312000000004,1592.7164186704904,0.0,1592.7164186704904,104781.5,-4.44,22.399,230.58,22.541654416118,close_unstuck_long,3.263389900637301,3.263389900637301,30459,0.015200359020156137
1507,30460,2025-01-25 03:40:00,HYPE,-0.39627251924155193,-0.019847568000000003,1592.3002985832488,0.0,1592.3002985832488,104818.0,-4.42,22.452,226.16,22.541654416118,close_unstuck_long,3.201670292522847,3.201670292522847,30460,0.015191095981446402
1508,30461,2025-01-25 03:41:00,HYPE,-0.29461251924155335,-0.0198679,1591.9858181640072,0.0,1591.9858181640072,104789.6,-4.42,22.475,221.74,22.541654416118,close_unstuck_long,3.139717950499399,3.139717950499399,30461,0.015192211995885156
1509,30463,2025-01-25 03:43:00,HYPE,-0.17487597508038452,-0.019846764,1591.7910954249269,0.0,1591.7910954249269,104810.6,-4.41,22.502,217.33,22.541654416118,close_unstuck_long,3.077651186977616,3.077651186977616,30463,0.015187310209319732
1510,30464,2025-01-25 03:44:00,HYPE,-0.17928597508037425,-0.019845882000000006,1591.5919635678465,0.0,1591.5919635678465,104820.0,-4.41,22.501,212.92,22.541654416118,close_unstuck_long,3.0155775903270623,3.0155775903270623,30464,0.015184048498071423
1511,30465,2025-01-25 03:45:00,HYPE,0.19467711324197387,-0.019830508,1591.7668101730885,0.0,1591.7668101730885,104787.2,-4.39,22.586,208.53,22.541654416118,close_unstuck_long,2.95307777832228,2.95307777832228,30465,0.015190469925459298
1512,30468,2025-01-25 03:48:00,HYPE,2.199147735964498,-0.28910825600000006,1593.676849653053,0.0,1593.676849653053,104919.9,-64.03,22.576,144.5,22.541654416118,close_trailing_long,2.0438704771536123,2.0438704771536123,30468,0.015189462148296492
1513,30471,2025-01-25 03:51:00,HYPE,13.421145382675103,-0.29171332200000005,1606.8062817137281,0.0,1606.8062817137281,104919.2,-64.11,22.751,80.39,22.541654416118,close_trailing_long,1.127779757357569,1.127779757357569,30471,0.01531470199652426
1514,30474,2025-01-25 03:54:00,HYPE,15.600578542132567,-0.294538624,1622.1123216318606,0.0,1622.1123216318606,104966.1,-64.64,22.783,15.75,22.541654416118,close_trailing_long,0.21886958894233283,0.21886958894233283,30474,0.01545367810780681
1515,30482,2025-01-25 04:02:00,HYPE,1.9111929461415054,-0.07138845,1623.952126128002,0.0,1623.952126128002,105071.9,-15.75,22.663,0.0,22.541654416118,close_trailing_long,0.0,0.0,30482,0.015455627300239189
1516,30504,2025-01-25 04:24:00,HYPE,0.0,-0.015327298000000003,1623.9367988300019,0.0,1623.9367988300019,104821.5,3.43,22.343,3.43,22.343,entry_initial_normal_long,0.047191793458473456,0.047191793458473456,30504,0.015492401833879517
1517,30514,2025-01-25 04:34:00,HYPE,0.03087000000000117,-0.015333472,1623.9523353580018,0.0,1623.9523353580018,104760.1,-3.43,22.352,0.0,22.343,close_trailing_long,0.0,0.0,30514,0.01550163025195663
1518,30632,2025-01-25 06:32:00,HYPE,0.0,-0.015332100000000001,1623.9370032580018,0.0,1623.9370032580018,104220.9,3.5,21.903,3.5,21.903,entry_initial_normal_long,0.04720657257405977,0.04720657257405977,30632,0.015581682783952182
1519,30643,2025-01-25 06:43:00,HYPE,0.04200000000000159,-0.015340500000000002,1623.9636627580016,0.0,1623.9636627580016,104296.0,-3.5,21.915,0.0,21.903,close_trailing_long,0.0,0.0,30643,0.015570718558314812
1520,30829,2025-01-25 09:49:00,HYPE,0.0,-0.015328778000000001,1623.9483339800017,0.0,1623.9483339800017,104280.1,3.49,21.961,3.49,21.961,entry_initial_normal_long,0.047196015043261735,0.047196015043261735,30829,0.015572945691268053
1521,30860,2025-01-25 10:20:00,HYPE,0.41530999999999924,-0.015411840000000001,1624.3482321400018,0.0,1624.3482321400018,104339.9,-3.49,22.08,0.0,21.961,close_trailing_long,0.0,0.0,30860,0.015567853066180836
