,balance,equity,balance_btc,equity_btc
0,999.98034834,1000.0,0.0,0.0
60,999.98034834,1000.99694834,0.0,1.0165999999999993
120,999.98034834,999.4329483399999,0.0,-0.5474000000000048
180,999.98034834,999.70664834,0.0,-0.2737000000000024
240,999.98034834,1000.52774834,0.0,0.5474000000000048
300,999.98034834,1000.99694834,0.0,1.0165999999999993
360,1002.93170236,1001.50524834,0.0,1.5248999999999988
420,1002.93170236,1002.93170236,0.0,0.0
480,1002.93170236,1002.93170236,0.0,0.0
540,1002.93170236,1002.93170236,0.0,0.0
600,1002.93170236,1002.93170236,0.0,0.0
660,1002.93170236,1002.93170236,0.0,0.0
720,1002.9119931800001,1002.93170236,0.0,0.0
780,1002.9119931800001,1003.6013931800001,0.0,0.6893999999999918
840,1002.9119931800001,1003.9077931800001,0.0,0.9957999999999992
900,1002.9119931800001,1002.87369318,0.0,-0.03830000000000508
960,1002.9119931800001,1002.7204931800001,0.0,-0.1915000000000088
1020,1002.9119931800001,1002.18429318,0.0,-0.7277000000000136
1080,1002.9119931800001,1001.2650931800001,0.0,-1.6469000000000027
1140,1002.9119931800001,1000.8054931800001,0.0,-2.106500000000014
1200,1002.9119931800001,1001.0735931800001,0.0,-1.8384000000000114
1260,1005.8790865200001,999.08199318,0.0,-3.83000000000001
1320,1005.8593194144001,1005.8790865200001,0.0,0.0
1380,1005.8593194144001,1005.0019134144002,0.0,-0.8574059999999954
1440,1005.8593194144001,1005.0019134144002,0.0,-0.8574059999999954
1500,1005.8593194144001,1003.8716964144002,0.0,-1.9876230000000104
1560,1005.8593194144001,1004.3783454144001,0.0,-1.4809740000000107
1620,1005.8593194144001,1004.1834804144002,0.0,-1.6758390000000027
1680,1005.8593194144001,1001.9230464144001,0.0,-3.9362729999999986
1740,1005.8281495358002,1001.4163974144002,0.0,-4.4429219999999985
1800,1005.7976107400002,987.5183885358002,0.0,-18.309760999999998
1860,1005.7976107400002,984.5368097400003,0.0,-21.260800999999944
1920,1005.7493367728002,966.0990887400002,0.0,-39.69852199999998
1980,1005.7493367728002,986.9308867728002,0.0,-18.81844999999994
2040,1005.7493367728002,979.4919367728004,0.0,-26.257399999999897
2100,1005.7493367728002,944.9752087728002,0.0,-60.77412799999996
2160,1005.7493367728002,948.2483467728003,0.0,-57.500989999999916
2220,1005.7493367728002,980.9797267728003,0.0,-24.769609999999957
2280,1025.1822057192003,997.9405327728003,0.0,-7.808803999999901
2340,1025.1822057192003,1025.1822057192003,0.0,0.0
2400,1025.1822057192003,1025.1822057192003,0.0,0.0
2460,1025.1822057192003,1025.1822057192003,0.0,0.0
2520,1025.1822057192003,1025.1822057192003,0.0,0.0
2580,1028.1831348356004,1025.1822057192003,0.0,0.0
2640,1037.3105629660004,1031.2306115448005,0.0,0.0
2700,1037.2901782144004,1037.3105629660004,0.0,0.0
2760,1040.3442256892004,1038.5647942144003,0.0,1.2746159999999915
2820,1040.3442256892004,1040.2527096892004,0.0,-0.0915159999999923
2880,1040.3442256892004,1042.5406096892004,0.0,2.196384000000014
2940,1043.3889538576004,1040.9390796892003,0.0,0.5948539999999995
3000,1043.3889538576004,1043.3889538576004,0.0,0.0
3060,1043.3889538576004,1043.3889538576004,0.0,0.0
3120,1043.3889538576004,1043.3889538576004,0.0,0.0
3180,1043.3889538576004,1043.3889538576004,0.0,0.0
3240,1043.3889538576004,1043.3889538576004,0.0,0.0
3300,1043.3889538576004,1043.3889538576004,0.0,0.0
3360,1043.3684496960004,1043.3889538576004,0.0,0.0
3420,1043.3684496960004,1043.7441366960004,0.0,0.37568700000001365
3480,1043.3684496960004,1041.9491876960005,0.0,-1.4192619999999891
3540,1043.3684496960004,1043.4936786960004,0.0,0.1252289999999985
3600,1043.3684496960004,1042.1579026960005,0.0,-1.2105469999999978
3660,1043.3684496960004,1041.1978136960004,0.0,-2.1706359999999982
3720,1043.3684496960004,1038.0253456960004,0.0,-5.343103999999985
3780,1043.3684496960004,1042.1579026960005,0.0,-1.2105469999999978
3840,1046.4363097380005,1046.4363097380005,0.0,0.0
3900,1046.4363097380005,1046.4363097380005,0.0,0.0
3960,1046.4363097380005,1046.4363097380005,0.0,0.0
4020,1046.4363097380005,1046.4363097380005,0.0,0.0
4080,1046.4363097380005,1046.4363097380005,0.0,0.0
4140,1046.4363097380005,1046.4363097380005,0.0,0.0
4200,1046.4363097380005,1046.4363097380005,0.0,0.0
4260,1046.4157455060006,1046.4363097380005,0.0,0.0
4320,1046.4157455060006,1046.7903975060005,0.0,0.37465199999999554
4380,1046.4157455060006,1046.1659775060007,0.0,-0.24976799999999705
4440,1046.4157455060006,1046.4157455060006,0.0,0.0
4500,1046.4157455060006,1046.4990015060005,0.0,0.083255999999993
4560,1046.4157455060006,1047.0817935060006,0.0,0.6660479999999981
4620,1046.4157455060006,1047.5813295060007,0.0,1.1655839999999922
4680,1046.4157455060006,1044.4592295060006,0.0,-1.956516000000007
4740,1046.4157455060006,1042.2945735060005,0.0,-4.121172000000006
4800,1046.4157455060006,1039.9217775060006,0.0,-6.493967999999995
4860,1046.4157455060006,1041.4203855060007,0.0,-4.995359999999995
4920,1046.4157455060006,1040.3380575060005,0.0,-6.077687999999994
4980,1046.4157455060006,1040.2131735060007,0.0,-6.202571999999993
5040,1046.4157455060006,1040.9624775060006,0.0,-5.453268000000001
5100,1046.4157455060006,1040.5045695060005,0.0,-5.91117599999999
5160,1046.4157455060006,1045.0420215060005,0.0,-1.3737240000000017
5220,1046.4157455060006,1044.7089975060005,0.0,-1.706747999999992
