,minute,coin,pnl,fee_paid,balance,qty,price,psize,pprice,type
29,2649,DOGE,0.0,-0.016965102,1008.4940218582843,231.0,0.36721,424.0,0.3704059990950095,entry_initial_partial_long
30,2650,DOGE,0.0,-0.033085668,1008.4609361902843,462.0,0.35807,886.0,0.3639734578061896,entry_grid_normal_long
31,2657,DOGE,-0.2779197322333102,-0.0426749,1008.140341558051,-587.0,0.3635,299.0,0.3639734578061896,close_trailing_long
32,2658,DOGE,0.0,-0.009594620000000002,1008.130746938051,133.0,0.3607,432.0,0.3629656571390063,entry_initial_partial_long
33,2698,DOGE,0.4255675437505406,-0.016926720000000003,1008.5393877618014,-232.0,0.3648,200.0,0.3629656571390063,close_trailing_long
34,2709,DOGE,0.002634342860993677,-7.312e-05,1008.5419489846624,-1.0,0.3656,199.0,0.3629656571390063,close_trailing_long
35,2958,DOGE,0.0,-0.016998636,1008.5249503486624,239.0,0.35562,438.0,0.35895741043530194,entry_initial_partial_long
36,2998,DOGE,0.9540511372687401,-0.0171336,1009.4618678859312,-236.0,0.363,202.0,0.35895741043530194,close_trailing_long
37,3345,DOGE,5.319183092069013,-0.015565716000000002,1014.7654852620002,-202.0,0.38529,0.0,0.35895741043530194,close_grid_long
38,4267,DOGE,0.0,-0.037038428,1014.7284468340002,497.0,0.37262,497.0,0.37262,entry_initial_normal_long
39,4271,DOGE,0.11437999999999743,-0.0224546,1014.8203722340003,-301.0,0.373,196.0,0.37262,close_trailing_long
40,4277,DOGE,0.0040799999999999725,-7.534e-05,1014.8243768940002,-1.0,0.3767,195.0,0.37262,close_trailing_long
41,4364,DOGE,0.0,-0.016841130000000003,1014.8075357640002,227.0,0.37095,422.0,0.3717216824644549,entry_initial_partial_long
42,4375,DOGE,-0.14050023696681446,-0.016773720000000002,1014.6502618070334,-226.0,0.3711,196.0,0.3717216824644549,close_trailing_long
43,4403,DOGE,0.0,-0.017125104,1014.6331367030334,236.0,0.36282,432.0,0.3668587263033175,entry_initial_partial_long
44,4418,DOGE,0.45231677132702497,-0.017186080000000003,1015.0682673943604,-233.0,0.3688,199.0,0.3668587263033175,close_trailing_long
45,7542,DOGE,0.0,-0.017078404000000002,1015.0511889903604,238.0,0.35879,437.0,0.3624643170122659,entry_initial_partial_long
46,7804,DOGE,0.0,-0.033357128,1015.0178318623604,476.0,0.35039,913.0,0.3561692733125522,entry_grid_normal_long
47,7806,DOGE,0.0,-0.101743488,1014.9160883743604,1488.0,0.34188,2401.0,0.3473136137169347,entry_grid_inflated_long
48,9241,DOGE,0.0,-0.030369600000000004,1014.8857187743604,456.0,0.333,2857.0,0.3450290467393631,entry_trailing_cropped_long
49,9242,DOGE,-0.5839104304468807,-0.0034715199999999996,1014.2983368239135,-52.0,0.3338,2805.0,0.3450290467393631,close_unstuck_long
50,9244,DOGE,-0.6203104304468796,-0.0034642400000000004,1013.6745621534666,-52.0,0.3331,2753.0,0.3450290467393631,close_unstuck_long
51,9245,DOGE,-0.6307104304468814,-0.00346216,1013.0403895630197,-52.0,0.3329,2701.0,0.3450290467393631,close_unstuck_long
52,9246,DOGE,-0.6151104304468802,-0.0034652800000000003,1012.4218138525729,-52.0,0.3332,2649.0,0.3450290467393631,close_unstuck_long
53,9248,DOGE,-0.5423104304468795,-0.00347984,1011.876023582126,-52.0,0.3346,2597.0,0.3450290467393631,close_unstuck_long
54,9249,DOGE,-0.5631104304468801,-0.00347568,1011.3094374716791,-52.0,0.3342,2545.0,0.3450290467393631,close_unstuck_long
55,9250,DOGE,-0.5527104304468813,-0.0034777600000000003,1010.7532492812322,-52.0,0.3344,2493.0,0.3450290467393631,close_unstuck_long
56,9252,DOGE,-0.5527104304468813,-0.0034777600000000003,1010.1970610907854,-52.0,0.3344,2441.0,0.3450290467393631,close_unstuck_long
57,9254,DOGE,-0.573510430446879,-0.0034736000000000007,1009.6200770603385,-52.0,0.334,2389.0,0.3450290467393631,close_unstuck_long
58,10432,DOGE,1.7799910215948844,-0.0431396,1011.3569284819334,-620.0,0.3479,1769.0,0.3450290467393631,close_trailing_long
59,10434,DOGE,5.384661974855538,-0.04392954,1016.697660916789,-621.0,0.3537,1148.0,0.3450290467393631,close_trailing_long
60,10438,DOGE,4.544345787898078,-0.0440375,1021.1979692046871,-625.0,0.3523,523.0,0.3450290467393631,close_trailing_long
61,10441,DOGE,0.9829955107974492,-0.021588400000000004,1022.1593763154846,-310.0,0.3482,213.0,0.3450290467393631,close_trailing_long
62,12386,DOGE,0.0,-0.017905104,1022.1414712114846,279.0,0.32088,492.0,0.33133477023472424,entry_initial_partial_long
63,12395,DOGE,0.0,-0.0343308,1022.1071404114846,536.0,0.32025,1028.0,0.3255551624080587,entry_grid_normal_long
64,12638,DOGE,0.09631699864095289,-0.0433181,1022.1601393101255,-665.0,0.3257,363.0,0.3255551624080587,close_trailing_long
65,12671,DOGE,-0.08975724990403983,-0.008902260000000002,1022.0614798002215,-137.0,0.3249,226.0,0.3255551624080587,close_trailing_long
66,13536,DOGE,0.0033448375919413187,-6.578000000000001e-05,1022.0647588578134,-1.0,0.3289,225.0,0.3255551624080587,close_trailing_long
67,13876,DOGE,0.0,-0.017803962000000003,1022.0469548958134,291.0,0.30591,516.0,0.3144762045383977,entry_initial_partial_long
68,13896,DOGE,0.0,-0.034166228,1022.0127886678134,562.0,0.30397,1078.0,0.3089989439163388,entry_grid_normal_long
69,14194,DOGE,-0.6652096853535114,-0.04318861,1021.3043903724599,-701.0,0.30805,377.0,0.3089989439163388,close_trailing_long
70,14501,DOGE,0.22254679562890384,-0.00863468,1021.5183024880888,-139.0,0.3106,238.0,0.3089989439163388,close_trailing_long
71,14519,DOGE,0.005701056083661171,-6.294e-05,1021.5239406041725,-1.0,0.3147,237.0,0.3089989439163388,close_trailing_long
72,17439,DOGE,5.373040291827707,-0.015721158,1026.8812597380002,-237.0,0.33167,0.0,0.3089989439163388,close_grid_long
73,25887,DOGE,0.0,-0.037496640000000005,1026.8437630980002,695.0,0.26976,695.0,0.26976,entry_initial_normal_long
74,25897,DOGE,0.3536400000000031,-0.022784520000000003,1027.1746185780003,-421.0,0.2706,274.0,0.26976,close_trailing_long
75,25900,DOGE,0.0,-0.01702607,1027.1575925080003,317.0,0.26855,591.0,0.26911098138747885,entry_initial_partial_long
76,25909,DOGE,-0.003470118443315906,-0.01700712,1027.137115269557,-316.0,0.2691,275.0,0.26911098138747885,close_trailing_long
77,25925,DOGE,-0.0008209813874788807,-5.3658e-05,1027.1362406301694,-1.0,0.26829,274.0,0.26911098138747885,close_trailing_long
78,25937,DOGE,0.0,-0.0171513,1027.1190893301693,323.0,0.2655,597.0,0.26715730134031695,entry_initial_partial_long
79,25954,DOGE,-0.14633642890142795,-0.0170688,1026.955684101268,-320.0,0.2667,277.0,0.26715730134031695,close_trailing_long
80,25964,DOGE,0.0,-0.017223808,1026.938460293268,329.0,0.26176,606.0,0.2642270832859204,entry_initial_partial_long
81,26019,DOGE,0.0,-0.03371676,1026.904743533268,660.0,0.25543,1266.0,0.2596409261226444,entry_grid_normal_long
82,26052,DOGE,3.401503909223994,-0.04419612,1030.262051322492,-838.0,0.2637,428.0,0.2596409261226444,close_trailing_long
83,26067,DOGE,0.7520475644618558,-0.007576140000000001,1031.0065227469538,-143.0,0.2649,285.0,0.2596409261226444,close_trailing_long
84,26453,DOGE,5.428986055046347,-0.01588533,1036.4196234720002,-285.0,0.27869,0.0,0.2596409261226444,close_grid_long
85,27111,DOGE,0.0,-0.037842476,1036.3817809960003,743.0,0.25466,743.0,0.25466,entry_initial_normal_long
86,27118,DOGE,0.7379999999999887,-0.023067,1037.0967139960003,-450.0,0.2563,293.0,0.25466,close_trailing_long
87,27120,DOGE,0.0,-0.017147416,1037.0795665800003,338.0,0.25366,631.0,0.25412434231378767,entry_initial_partial_long
88,27124,DOGE,0.3287966402535545,-0.01719374,1037.391169480254,-337.0,0.2551,294.0,0.25412434231378767,close_trailing_long
89,27134,DOGE,0.0003756576862123384,-5.0900000000000004e-05,1037.3914942379402,-1.0,0.2545,293.0,0.25412434231378767,close_trailing_long
90,27269,DOGE,0.0,-0.017249112000000004,1037.3742451259402,342.0,0.25218,635.0,0.25307715322510205,entry_initial_partial_long
91,27272,DOGE,1.8777679034653028,-0.017584799999999998,1039.2344282294055,-340.0,0.2586,295.0,0.25307715322510205,close_trailing_long
92,27326,DOGE,0.0,-0.017508132000000003,1039.2169200974054,354.0,0.24729,649.0,0.2499205241932282,entry_initial_partial_long
93,27345,DOGE,0.0,-0.03411250800000001,1039.1828075894055,706.0,0.24159,1355.0,0.24558004442908127,entry_grid_normal_long
94,27347,DOGE,0.0,-0.10418824,1039.0786193494055,2210.0,0.23572,3565.0,0.23946764662031,entry_grid_inflated_long
95,27357,DOGE,1.041765109314804,-0.0442704,1040.0761140587203,-920.0,0.2406,2645.0,0.23946764662031,close_trailing_long
96,27365,DOGE,0.3057651093148084,-0.04412320000000001,1040.3377559680353,-920.0,0.2398,1725.0,0.23946764662031,close_trailing_long
97,27381,DOGE,0.0,-0.088337104,1040.2494188640353,1928.0,0.22909,3653.0,0.2339904764358157,entry_grid_inflated_long
98,27427,DOGE,-0.6786888025383769,-0.043948068,1039.526781993497,-942.0,0.23327,2711.0,0.2339904764358157,close_trailing_long
99,27438,DOGE,0.8558616738974317,-0.04420818,1040.3384354873945,-941.0,0.2349,1770.0,0.2339904764358157,close_trailing_long
100,27482,DOGE,0.0,-0.08810342400000001,1040.2503320633944,1968.0,0.22384,3738.0,0.22864640537490472,entry_grid_inflated_long
101,27540,DOGE,-0.6713347814081324,-0.04394876,1039.5350485219863,-964.0,0.22795,2774.0,0.22864640537490472,close_trailing_long
102,27549,DOGE,-0.622488376033233,-0.04391280000000001,1038.868647345953,-963.0,0.228,1811.0,0.22864640537490472,close_trailing_long
103,27558,DOGE,2.651711623966754,-0.044567640000000006,1041.4757913299197,-963.0,0.2314,848.0,0.22864640537490472,close_trailing_long
104,27564,DOGE,-0.024130794950453227,-0.0237744,1041.4278861349692,-520.0,0.2286,328.0,0.22864640537490472,close_trailing_long
105,27570,DOGE,-0.0004464053749047292,-4.564e-05,1041.4273940895944,-1.0,0.2282,327.0,0.22864640537490472,close_trailing_long
106,27653,DOGE,0.0,-0.01783881,1041.4095552795943,407.0,0.21915,734.0,0.22338068740816602,entry_initial_partial_long
107,27677,DOGE,-0.11199427585824615,-0.01780338,1041.279757623736,-399.0,0.2231,335.0,0.22338068740816602,close_trailing_long
108,27697,DOGE,0.0,-0.017684342,1041.262073281736,409.0,0.21619,744.0,0.21942774231416076,entry_initial_partial_long
109,27704,DOGE,0.0,-0.03436182,1041.2277114617361,810.0,0.21211,1554.0,0.21561347508477194,entry_grid_normal_long
110,27705,DOGE,0.0,-0.10409585,1041.123615611736,2515.0,0.20695,4069.0,0.21025868524987357,entry_grid_inflated_long
111,27719,DOGE,-0.669980827117371,-0.043978276000000004,1040.4096565086188,-1049.0,0.20962,3020.0,0.21025868524987357,close_trailing_long
112,27725,DOGE,-0.669980827117371,-0.043978276000000004,1039.6956974055015,-1049.0,0.20962,1971.0,0.21025868524987357,close_trailing_long
113,27729,DOGE,0.2528978581324941,-0.0441208,1039.904474463634,-1048.0,0.2105,923.0,0.21025868524987357,close_trailing_long
114,27744,DOGE,3.0285254633216954,-0.024449040000000002,1042.9085508869557,-567.0,0.2156,356.0,0.21025868524987357,close_trailing_long
115,27783,DOGE,0.0,-0.017285702,1042.8912651849557,413.0,0.20927,769.0,0.20972770084389464,entry_initial_partial_long
116,27811,DOGE,-0.2620950468406969,-0.017187198,1042.611982940115,-411.0,0.20909,358.0,0.20972770084389464,close_trailing_long
117,27817,DOGE,0.000672299156105366,-4.2080000000000004e-05,1042.6126131592712,-1.0,0.2104,357.0,0.20972770084389464,close_trailing_long
118,27886,DOGE,0.0,-0.017548856,1042.595064303271,428.0,0.20501,785.0,0.20715550216722342,entry_initial_partial_long
119,27919,DOGE,0.3572225832644889,-0.0175968,1042.9346900865355,-423.0,0.208,362.0,0.20715550216722342,close_trailing_long
120,27993,DOGE,0.0,-0.017666880000000003,1042.9170232065355,440.0,0.20076,802.0,0.20364674786101605,entry_initial_partial_long
121,28015,DOGE,0.0,-0.034371756,1042.8826514505356,873.0,0.19686,1675.0,0.20010953539375217,entry_grid_normal_long
122,28022,DOGE,0.0,-0.10433242399999999,1042.7783190265357,2716.0,0.19207,4391.0,0.19513677790583805,entry_grid_inflated_long
123,28051,DOGE,-0.4944325894086644,-0.04408008000000001,1042.239806357127,-1132.0,0.1947,3259.0,0.19513677790583805,close_trailing_long
124,28055,DOGE,1.5431674105913311,-0.0444876,1043.7384861677183,-1132.0,0.1965,2127.0,0.19513677790583805,close_trailing_long
125,28060,DOGE,-0.6761493673145265,-0.044082763999999997,1043.0182540364037,-1133.0,0.19454,994.0,0.19513677790583805,close_trailing_long
126,28069,DOGE,0.0,-0.040767596,1042.9774864404037,1082.0,0.18839,2076.0,0.19162039366011707,entry_grid_normal_long
127,28072,DOGE,0.0,-0.091830064,1042.8856563764036,2503.0,0.18344,4579.0,0.18714877860633392,entry_grid_inflated_long
128,28225,DOGE,-0.671727534080359,-0.044070196,1042.1698586463233,-1181.0,0.18658,3398.0,0.18714877860633392,close_trailing_long
129,28228,DOGE,4.1904412445259895,-0.0450052,1046.3152946908492,-1180.0,0.1907,2218.0,0.18714877860633392,close_trailing_long
130,28234,DOGE,1.7196973514942984,-0.0446982,1047.9902938423436,-1185.0,0.1886,1033.0,0.18714877860633392,close_trailing_long
131,28237,DOGE,-0.030730521990373905,-0.023574599999999998,1047.9359887203532,-630.0,0.1871,403.0,0.18714877860633392,close_trailing_long
132,28240,DOGE,-0.0005687786063339195,-3.7316e-05,1047.9353826257468,-1.0,0.18658,402.0,0.18714877860633392,close_trailing_long
133,28264,DOGE,5.5199510002537675,-0.016150752,1053.4391828740006,-402.0,0.20088,0.0,0.18714877860633392,close_grid_long
134,28492,DOGE,0.0,-0.038454764,1053.4007281100005,991.0,0.19402,991.0,0.19402,entry_initial_normal_long
135,28496,DOGE,0.5880000000000052,-0.0234,1053.9653281100004,-600.0,0.195,391.0,0.19402,close_trailing_long
136,28511,DOGE,0.0007800000000000029,-3.896e-05,1053.9660691500005,-1.0,0.1948,390.0,0.19402,close_trailing_long
137,28651,DOGE,0.0,-0.017499884,1053.9485692660005,454.0,0.19273,844.0,0.19332609004739337,entry_initial_partial_long
138,28656,DOGE,-0.269432701421799,-0.017422792000000003,1053.6617137725787,-452.0,0.19273,392.0,0.19332609004739337,close_trailing_long
139,28657,DOGE,0.0,-0.01752308,1053.6441906925786,458.0,0.1913,850.0,0.19223438505715082,entry_initial_partial_long
140,28672,DOGE,0.0,-0.034380400000000005,1053.6098102925787,925.0,0.18584,1775.0,0.1889020998865229,entry_grid_normal_long
141,28690,DOGE,-0.12068206587007374,-0.04463232,1053.4444959067087,-1182.0,0.1888,593.0,0.1889020998865229,close_trailing_long
142,28693,DOGE,0.0,-0.010232096000000001,1053.4342638107087,272.0,0.18809,865.0,0.18864673437307294,entry_initial_partial_long
143,28698,DOGE,0.3024619852672251,-0.017529180000000002,1053.719196615976,-463.0,0.1893,402.0,0.18864673437307294,close_trailing_long
144,28699,DOGE,0.0,-0.01752184,1053.701674775976,469.0,0.1868,871.0,0.1876523389414183,entry_initial_partial_long
145,28708,DOGE,0.02225771435765364,-0.01753118,1053.7064013103336,-467.0,0.1877,404.0,0.1876523389414183,close_trailing_long
146,28711,DOGE,0.0,-0.01747963,1053.6889216803336,469.0,0.18635,873.0,0.18695268606223708,entry_initial_partial_long
147,28720,DOGE,0.022142922873044757,-0.017503200000000003,1053.6935614032066,-468.0,0.187,405.0,0.18695268606223708,close_trailing_long
148,28725,DOGE,0.0,-0.01751592,1053.6760454832065,472.0,0.18555,877.0,0.18619776266272065,entry_initial_partial_long
149,28734,DOGE,0.0950515485213016,-0.017521600000000002,1053.7535754317278,-470.0,0.1864,407.0,0.18619776266272065,close_trailing_long
150,28737,DOGE,0.0,-0.017549168,1053.7360262637278,476.0,0.18434,883.0,0.18519629604046128,entry_initial_partial_long
151,28745,DOGE,-0.2684243231786538,-0.017502924,1053.450099016549,-474.0,0.18463,409.0,0.18519629604046128,close_trailing_long
152,28748,DOGE,0.0,-0.017521568,1053.4325774485492,478.0,0.18328,887.0,0.18416361339407966,entry_initial_partial_long
153,28755,DOGE,0.683720024418075,-0.01766912,1054.0986283529674,-476.0,0.1856,411.0,0.18416361339407966,close_trailing_long
154,28772,DOGE,0.0,-0.017558424,1054.0810699289673,481.0,0.18252,892.0,0.1832773151400972,entry_initial_partial_long
155,28781,DOGE,1.3970433630335368,-0.017800720000000003,1055.460312572001,-478.0,0.1862,414.0,0.1832773151400972,close_trailing_long
156,28799,DOGE,5.565271531999758,-0.016288416,1061.0092956880007,-414.0,0.19672,0.0,0.1832773151400972,close_grid_long
157,28877,DOGE,0.0,-0.03871505,1060.9705806380007,1075.0,0.18007,1075.0,0.18007,entry_initial_normal_long
158,28893,DOGE,-0.30596999999999885,-0.023383920000000002,1060.6412267180008,-651.0,0.1796,424.0,0.18007,close_trailing_long
159,28896,DOGE,-0.0002700000000000202,-3.596e-05,1060.6409207580007,-1.0,0.1798,423.0,0.18007,close_trailing_long
160,28899,DOGE,0.0,-0.0176932,1060.6232275580007,497.0,0.178,920.0,0.17895175000000002,entry_initial_partial_long
161,28901,DOGE,0.0,-0.034634599999999995,1060.5885929580008,1001.0,0.173,1921.0,0.17585039562727744,entry_grid_normal_long
162,28908,DOGE,0.702394388339427,-0.045087840000000004,1061.2458995063403,-1278.0,0.1764,643.0,0.17585039562727744,close_trailing_long
163,28910,DOGE,0.2820673138990133,-0.00740696,1061.5205598602392,-209.0,0.1772,434.0,0.17585039562727744,close_trailing_long
164,28910,DOGE,0.0,-0.01005936,1061.5105005002392,285.0,0.17648,719.0,0.17609996064289068,entry_initial_partial_long
165,28911,DOGE,0.0,-0.007546499999999999,1061.5029540002392,215.0,0.1755,934.0,0.17596185407091908,entry_initial_partial_long
166,28917,DOGE,0.0,-0.03460037400000001,1061.4683536262391,1017.0,0.17011,1951.0,0.17291145141068087,entry_grid_normal_long
167,28921,DOGE,-0.6914182852958074,-0.044853276000000004,1060.7320820649434,-1301.0,0.17238,650.0,0.17291145141068087,close_trailing_long
168,28922,DOGE,0.0,-0.01066972,1060.7214123449435,314.0,0.1699,964.0,0.17193054296363336,entry_initial_partial_long
169,28926,DOGE,0.6601176589106494,-0.0180128,1061.3635172038541,-520.0,0.1732,444.0,0.17193054296363336,close_trailing_long
170,28927,DOGE,0.0,-0.017457,1061.3460602038542,506.0,0.1725,950.0,0.172233853764056,entry_initial_partial_long
171,28932,DOGE,0.4391361416236073,-0.017552340000000003,1061.767644005478,-507.0,0.1731,443.0,0.172233853764056,close_trailing_long
172,28936,DOGE,0.0,-0.017395722,1061.750248283478,501.0,0.17361,944.0,0.17296420256088646,entry_initial_partial_long
173,28940,DOGE,1.4737703144349976,-0.01766036,1063.206358237913,-502.0,0.1759,442.0,0.17296420256088646,close_trailing_long
174,28946,DOGE,0.0,-0.017524804,1063.188833433913,506.0,0.17317,948.0,0.17307404802944287,entry_initial_partial_long
175,28948,DOGE,-0.08806830289809464,-0.01749748,1063.083267651015,-506.0,0.1729,442.0,0.17307404802944287,close_trailing_long
176,28949,DOGE,0.0,-0.017547336000000004,1063.065720315015,508.0,0.17271,950.0,0.17287937813580395,entry_initial_partial_long
177,28953,DOGE,0.7216759070115979,-0.017708880000000003,1063.7696873420266,-508.0,0.1743,442.0,0.17287937813580395,close_trailing_long
178,28955,DOGE,0.0,-0.017614170000000002,1063.7520731720267,511.0,0.17235,953.0,0.1725955248017055,entry_initial_partial_long
179,28964,DOGE,0.7672823511301935,-0.017758200000000002,1064.5015973231568,-510.0,0.1741,443.0,0.1725955248017055,close_trailing_long
180,28975,DOGE,0.0,-0.01766759,1064.4839297331569,515.0,0.17153,958.0,0.17202272180287637,entry_initial_partial_long
181,28980,DOGE,-0.26815628487556886,-0.0175959,1064.1981775482814,-513.0,0.1715,445.0,0.17202272180287637,close_trailing_long
182,28981,DOGE,0.0,-0.017695824,1064.1804817242814,519.0,0.17048,964.0,0.17119214855008297,entry_initial_partial_long
183,28989,DOGE,0.0,-0.034719802,1064.1457619222815,1049.0,0.16549,2013.0,0.16822068614122204,entry_grid_normal_long
184,28994,DOGE,3.4562805707624733,-0.04577440000000001,1067.556268093044,-1340.0,0.1708,673.0,0.16822068614122204,close_trailing_long
185,28995,DOGE,0.0,-0.01023231,1067.546035783044,303.0,0.16885,976.0,0.1684160571445107,entry_initial_partial_long
186,28998,DOGE,1.655650284854443,-0.017846400000000002,1069.1838396678986,-520.0,0.1716,456.0,0.1684160571445107,close_trailing_long
187,29000,DOGE,0.0,-0.017637652,1069.1662020158985,523.0,0.16862,979.0,0.16852500720929203,entry_initial_partial_long
188,29006,DOGE,0.14382122954026988,-0.017656480000000002,1069.2923667654388,-523.0,0.1688,456.0,0.16852500720929203,close_trailing_long
189,29048,DOGE,5.6384367125628305,-0.016497168,1074.9143063100016,-456.0,0.18089,0.0,0.16852500720929203,close_grid_long
190,29613,DOGE,0.0,-0.03924011,1074.8750662000016,1085.0,0.18083,1085.0,0.18083,entry_initial_normal_long
191,29615,DOGE,-0.3613499999999967,-0.023688792000000004,1074.4900274080017,-657.0,0.18028,428.0,0.18083,close_trailing_long
192,29626,DOGE,0.0029700000000000004,-3.676e-05,1074.4929606480016,-1.0,0.1838,427.0,0.18083,close_trailing_long
193,29645,DOGE,5.666290000000002,-0.016576140000000003,1080.1426745080016,-427.0,0.1941,0.0,0.18083,close_grid_long
194,30560,DOGE,0.0,-0.039424,1080.1032505080016,880.0,0.224,880.0,0.224,entry_initial_normal_long
195,30563,DOGE,2.398500000000002,-0.024358100000000004,1082.4773924080016,-533.0,0.2285,347.0,0.224,close_trailing_long
196,30691,DOGE,0.0,-0.0178976,1082.4594948080016,400.0,0.22372,747.0,0.2238500669344043,entry_initial_partial_long
197,30711,DOGE,0.33912329317269246,-0.017931060000000002,1082.7806870411744,-399.0,0.2247,348.0,0.2238500669344043,close_trailing_long
198,30716,DOGE,0.0011499330655957152,-4.5e-05,1082.78179197424,-1.0,0.225,347.0,0.2238500669344043,close_trailing_long
199,30725,DOGE,0.0,-0.018176130000000002,1082.76361584424,413.0,0.22005,760.0,0.22178503056083984,entry_initial_partial_long
200,30735,DOGE,-0.27608749938349453,-0.018086798,1082.4694415468564,-409.0,0.22111,351.0,0.22178503056083984,close_trailing_long
201,30771,DOGE,0.0,-0.018090972,1082.4513505748564,414.0,0.21849,765.0,0.22000183755144415,entry_initial_partial_long
202,30776,DOGE,-0.0829552336435459,-0.01806756,1082.3503277812129,-411.0,0.2198,354.0,0.22000183755144415,close_trailing_long
203,30780,DOGE,-0.0006718375514441488,-4.3866e-05,1082.3496120776615,-1.0,0.21933,353.0,0.22000183755144415,close_trailing_long
204,30795,DOGE,0.0,-0.018178780000000002,1082.3314332976615,421.0,0.2159,774.0,0.21777073469723485,entry_initial_partial_long
205,30818,DOGE,0.9273743659503042,-0.018304,1083.240503663612,-416.0,0.22,358.0,0.21777073469723485,close_trailing_long
206,30820,DOGE,0.0014292653027651592,-4.384e-05,1083.2418890889146,-1.0,0.2192,357.0,0.21777073469723485,close_trailing_long
207,30920,DOGE,5.704597713087164,-0.016689750000000003,1088.9297970520017,-357.0,0.23375,0.0,0.21777073469723485,close_grid_long
208,31145,DOGE,0.0,-0.03974752,1088.8900495320017,892.0,0.2228,892.0,0.2228,entry_initial_normal_long
209,31148,DOGE,-0.3239999999999943,-0.0239976,1088.5420519320016,-540.0,0.2222,352.0,0.2228,close_trailing_long
210,31153,DOGE,0.0007999999999999952,-4.472e-05,1088.5428072120017,-1.0,0.2236,351.0,0.2228,close_trailing_long
211,31190,DOGE,0.0,-0.018017468000000002,1088.5247897440017,406.0,0.22189,757.0,0.22231194187582565,entry_initial_partial_long
