,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,liquidity,wallet_exposure,twe_long,twe_short,twe_net,minute,btc_total_balance
0,4034,2020-08-22 00:02:00,BTC,0.0,-0.06343095,999.93656905,0.0,999.93656905,11527.0703125,0.011,11532.9,0.011,11532.9,entry_initial_normal_long,taker,0.12686994748129518,0.12686994748129518,0.0,0.12686994748129518,4034,0.0867468092014382
1,4475,2020-08-22 07:23:00,BTC,0.092399999999996,-0.06347715,999.9654919,0.0,999.9654919,11547.16015625,-0.011,11541.3,0.0,11532.9,close_trailing_long,taker,0.0,0.0,0.0,0.0,4475,0.08659839115150404
2,4476,2020-08-22 07:24:00,BTC,0.0,-0.0635789,999.9019129999999,0.0,999.9019129999999,11554.0,0.011,11559.8,0.011,11559.8,entry_initial_normal_long,taker,0.12717027375064138,0.12717027375064138,0.0,0.12717027375064138,4476,0.08654162307425999
3,4583,2020-08-22 09:11:00,BTC,0.0,-0.0635789,999.8383340999999,0.0,999.8383340999999,11565.599609375,-0.011,11559.8,0.0,11559.8,close_trailing_long,taker,0.0,0.0,0.0,0.0,4583,0.08644932972515644
4,4584,2020-08-22 09:12:00,BTC,0.0,-0.0578525,999.7804815999999,0.0,999.7804815999999,11564.669921875,0.01,11570.5,0.01,11570.5,entry_initial_normal_long,taker,0.11573040495332672,0.11573040495332672,0.0,0.11573040495332672,4584,0.08645127689367754
5,4988,2020-08-22 15:56:00,BTC,0.15700000000000727,-0.057931,999.8795505999999,0.0,999.8795505999999,11592.0595703125,-0.01,11586.2,0.0,11570.5,close_trailing_long,taker,0.0,0.0,0.0,0.0,4988,0.08625555661918023
6,4989,2020-08-22 15:57:00,BTC,0.0,-0.058027,999.8215235999999,0.0,999.8215235999999,11599.599609375,0.01,11605.4,0.01,11605.4,entry_initial_normal_long,taker,0.11607471659754937,0.11607471659754937,0.0,0.11607471659754937,4989,0.0861944857813822
7,5507,2020-08-23 00:35:00,BTC,0.26,-0.058157,1000.0233665999998,0.0,1000.0233665999998,11637.2900390625,-0.01,11631.4,0.0,11605.4,close_trailing_long,taker,0.0,0.0,0.0,0.0,5507,0.08593266673282654
8,5508,2020-08-23 00:36:00,BTC,0.0,-0.05823300000000001,999.9651335999998,0.0,999.9651335999998,11640.7197265625,0.01,11646.6,0.01,11646.6,entry_initial_normal_long,taker,0.1164700608917311,0.1164700608917311,0.0,0.1164700608917311,5508,0.08590234599654682
9,6737,2020-08-23 21:05:00,BTC,0.18,-0.058323,1000.0868105999998,0.0,1000.0868105999998,11670.51953125,-0.01,11664.6,0.0,11646.6,close_trailing_long,taker,0.0,0.0,0.0,0.0,6737,0.08569342675123247
10,6738,2020-08-23 21:06:00,BTC,0.0,-0.0583705,1000.0284400999998,0.0,1000.0284400999998,11668.169921875,0.01,11674.1,0.01,11674.1,entry_initial_normal_long,taker,0.11673767996870794,0.11673767996870794,0.0,0.11673767996870794,6738,0.08570568022198477
11,7717,2020-08-24 13:25:00,BTC,0.8739999999999963,-0.058807500000000006,1000.8436325999999,0.0,1000.8436325999999,11767.4697265625,-0.01,11761.5,0.0,11674.1,close_trailing_long,taker,0.0,0.0,0.0,0.0,7717,0.08505172784433117
12,7718,2020-08-24 13:26:00,BTC,0.0,-0.058878,1000.7847545999998,0.0,1000.7847545999998,11769.7099609375,0.01,11775.6,0.01,11775.6,entry_initial_normal_long,taker,0.11766366289928695,0.11766366289928695,0.0,0.11766366289928695,7718,0.08503053668454917
13,15647,2020-08-30 01:35:00,BTC,0.0,-0.058147500000000005,1000.7266070999998,0.0,1000.7266070999998,11623.6796875,0.01,11629.5,0.02,11702.55,entry_trailing_normal_long,taker,0.23388106036098621,0.23388106036098621,0.0,0.23388106036098621,15647,0.08609378733794361
14,17813,2020-08-31 13:41:00,BTC,0.3730000000000291,-0.11721200000000001,1000.9823950999998,0.0,1000.9823950999998,11727.0703125,-0.02,11721.2,0.0,11702.55,close_trailing_long,taker,0.0,0.0,0.0,0.0,17813,0.08535656122339805
15,17814,2020-08-31 13:42:00,BTC,0.0,-0.058671999999999995,1000.9237230999998,0.0,1000.9237230999998,11728.4404296875,0.01,11734.4,0.01,11734.4,entry_initial_normal_long,taker,0.11723570666960448,0.11723570666960448,0.0,0.11723570666960448,17814,0.08534158732361563
16,18875,2020-09-01 07:23:00,BTC,1.555,-0.0594495,1002.4192735999998,0.0,1002.4192735999998,11895.9404296875,-0.01,11889.9,0.0,11734.4,close_trailing_long,taker,0.0,0.0,0.0,0.0,18875,0.08426566016574553
17,18876,2020-09-01 07:24:00,BTC,0.0,-0.04753040000000001,1002.3717431999997,0.0,1002.3717431999997,11880.0,0.01,11882.6,0.01,11882.6,entry_initial_normal_long,maker,0.11854484207690906,0.11854484207690906,0.0,0.11854484207690906,18876,0.08437472585858584
18,18926,2020-09-01 08:14:00,BTC,0.002999999999992724,-0.059414499999999995,1002.3153286999998,0.0,1002.3153286999998,11888.8896484375,-0.01,11882.9,0.0,11882.6,close_trailing_long,taker,0.0,0.0,0.0,0.0,18926,0.0843068914204052
19,18927,2020-09-01 08:15:00,BTC,0.0,-0.059502000000000006,1002.2558266999998,0.0,1002.2558266999998,11894.400390625,0.01,11900.4,0.01,11900.4,entry_initial_normal_long,taker,0.11873615181847266,0.11873615181847266,0.0,0.11873615181847266,18927,0.0842628290443261
20,19101,2020-09-01 11:09:00,BTC,-0.1,-0.059452,1002.0963746999998,0.0,1002.0963746999998,11896.3603515625,-0.01,11890.4,0.0,11900.4,close_trailing_long,taker,0.0,0.0,0.0,0.0,19101,0.08423554306409202
21,19102,2020-09-01 11:10:00,BTC,0.0,-0.059549,1002.0368256999999,0.0,1002.0368256999999,11903.8095703125,0.01,11909.8,0.01,11909.8,entry_initial_normal_long,taker,0.11885591122541916,0.11885591122541916,0.0,0.11885591122541916,19102,0.08417782725616085
22,19420,2020-09-01 16:28:00,BTC,0.863000000000011,-0.059980500000000006,1002.8398451999999,0.0,1002.8398451999999,12002.169921875,-0.01,11996.1,0.0,11909.8,close_trailing_long,taker,0.0,0.0,0.0,0.0,19420,0.08355487813684731
23,19421,2020-09-01 16:29:00,BTC,0.0,-0.06007600000000001,1002.7797691999999,0.0,1002.7797691999999,12009.16015625,0.01,12015.2,0.01,12015.2,entry_initial_normal_long,taker,0.11981893102595714,0.11981893102595714,0.0,0.11981893102595714,19421,0.0835012403992395
24,22789,2020-09-04 00:37:00,BTC,0.0,-0.062049,1002.7177201999999,0.0,1002.7177201999999,10336.240234375,0.012,10341.5,0.022,11102.272727272728,entry_trailing_normal_long,taker,0.24358799598283995,0.24358799598283995,0.0,0.24358799598283995,22789,0.09700990858022865
25,23651,2020-09-04 14:59:00,BTC,0.0,-0.07792049999999999,1002.6397996999999,0.0,1002.6397996999999,10384.1298828125,0.015,10389.4,0.037,10813.27027027027,entry_trailing_normal_long,taker,0.3990376206088281,0.3990376206088281,0.0,0.3990376206088281,23651,0.09655501337281415
