,minute,coin,pnl,fee_paid,balance,qty,price,psize,pprice,type
32,20711,SOL,13.678387208729244,-0.06794499999999999,1059.1348488895756,-214.0,1.5875,141.0,1.5235823027629474,close_trailing_long
33,22948,SOL,0.0,-0.052992,1059.0818568895756,184.0,1.44,325.0,1.4762618605833093,entry_grid_normal_long
34,23220,SOL,0.0,-0.11815,1058.9637068895756,425.0,1.39,750.0,1.4273801395861008,entry_grid_normal_long
35,23973,SOL,2.7964887719010365,-0.105329,1061.6548666614767,-367.0,1.435,383.0,1.4273801395861008,close_trailing_long
36,24004,SOL,1.568567895196804,-0.0659732,1063.1574613566736,-230.0,1.4342,153.0,1.4273801395861008,close_trailing_long
37,27090,SOL,29.470838643326598,-0.049572000000000005,1092.5787280000002,-153.0,1.62,0.0,1.4273801395861008,close_grid_long
38,27638,SOL,0.0,-0.038236000000000006,1092.540492,121.0,1.58,121.0,1.58,entry_initial_normal_long
39,28017,SOL,0.0,-0.047400000000000005,1092.4930920000002,158.0,1.5,279.0,1.5346953405017922,entry_grid_normal_long
40,28989,SOL,0.0,-0.10585,1092.3872420000002,365.0,1.45,644.0,1.4866925465838512,entry_grid_normal_long
41,30297,SOL,0.0,-0.253092,1092.1341500000003,917.0,1.38,1561.0,1.4240166559897502,entry_grid_inflated_long
42,30815,SOL,-4.753465727098012,-0.024112,1087.3565722729022,-88.0,1.37,1473.0,1.4240166559897502,close_unstuck_long
43,30816,SOL,-4.699449071108262,-0.023838000000000005,1082.633285201794,-87.0,1.37,1386.0,1.4240166559897502,close_unstuck_long
44,31201,SOL,0.0,-0.045924000000000006,1082.587361201794,178.0,1.29,1564.0,1.408764120973014,entry_grid_cropped_long
45,31217,SOL,-5.17124264562522,-0.023760000000000003,1077.3923585561688,-88.0,1.35,1476.0,1.408764120973014,close_unstuck_long
46,31219,SOL,-5.17124264562522,-0.023760000000000003,1072.1973559105436,-88.0,1.35,1388.0,1.408764120973014,close_unstuck_long
47,31965,SOL,1.03142639317373,-0.1064271,1073.1223552037172,-377.0,1.4115,1011.0,1.408764120973014,close_trailing_long
48,32178,SOL,-0.7781736068262382,-0.10606518000000001,1072.238116416891,-377.0,1.4067,634.0,1.408764120973014,close_trailing_long
49,32471,SOL,0.0,-0.257808,1071.980308416891,984.0,1.31,1618.0,1.3486999089597596,entry_grid_inflated_long
50,32525,SOL,0.9831079205009274,-0.023664,1072.9397523373918,-87.0,1.36,1531.0,1.3486999089597596,close_unstuck_long
51,32526,SOL,1.0527079205009198,-0.02367792,1073.9687823378927,-87.0,1.3608,1444.0,1.3486999089597596,close_unstuck_long
52,32541,SOL,15.523635869854694,-0.10938228,1089.3830359277474,-394.0,1.3881,1050.0,1.3486999089597596,close_trailing_long
53,32552,SOL,21.960036416096163,-0.112288,1111.2307843438437,-400.0,1.4036,650.0,1.3486999089597596,close_trailing_long
54,32555,SOL,14.647237144418124,-0.11298336,1125.7650381282617,-408.0,1.3846,242.0,1.3486999089597596,close_trailing_long
55,32605,SOL,8.743006372816833,-0.0206304,1134.4874141010785,-70.0,1.4736,172.0,1.3486999089597596,close_trailing_long
56,33231,SOL,31.18361565892136,-0.052632000000000005,1165.6183977599999,-172.0,1.53,0.0,1.3486999089597596,close_grid_long
57,35410,SOL,0.0,-0.04048,1165.57791776,92.0,2.2,92.0,2.2,entry_initial_normal_long
58,35461,SOL,0.0,-0.050159999999999996,1165.52775776,120.0,2.09,212.0,2.137735849056604,entry_grid_normal_long
59,35472,SOL,0.0,-0.111908,1165.41584976,277.0,2.02,489.0,2.071042944785276,entry_grid_normal_long
60,35480,SOL,0.0,-0.27174400000000004,1165.14410576,704.0,1.93,1193.0,1.9878122380553225,entry_grid_inflated_long
61,35489,SOL,0.0,-0.043672,1165.10043376,106.0,2.06,1299.0,1.9937028483448804,entry_trailing_cropped_long
62,35496,SOL,38.04717397998461,-0.12324419999999998,1203.0243635399845,-290.0,2.1249,1009.0,1.9937028483448804,close_trailing_long
63,35500,SOL,52.1148483448808,-0.12964640000000002,1255.0095654848653,-299.0,2.168,710.0,1.9937028483448804,close_trailing_long
64,35504,SOL,42.493511316397345,-0.13290576,1297.3701710412627,-312.0,2.1299,398.0,1.9937028483448804,close_trailing_long
65,35509,SOL,26.953648036951595,-0.11065824,1324.2131608382142,-264.0,2.0958,134.0,1.9937028483448804,close_trailing_long
66,35694,SOL,0.0,-0.06615,1324.147010838214,175.0,1.89,309.0,1.9349714617417928,entry_grid_normal_long
67,35703,SOL,0.6431944273788233,-0.06514368000000001,1324.7250615855928,-168.0,1.9388,141.0,1.9349714617417928,close_trailing_long
68,35706,SOL,-0.009514385225378508,-0.00115908,1324.7143881203674,-3.0,1.9318,138.0,1.9349714617417928,close_trailing_long
69,35738,SOL,0.0,-0.06624000000000001,1324.6481481203673,180.0,1.84,318.0,1.8812140305671932,entry_grid_normal_long
70,35754,SOL,2.7309727118755864,-0.0656362,1327.313484632243,-173.0,1.897,145.0,1.8812140305671932,close_trailing_long
71,36114,SOL,37.52396556775701,-0.062060000000000004,1364.7753902,-145.0,2.14,0.0,1.8812140305671932,close_grid_long
72,36240,SOL,0.0,-0.04756,1364.7278302,116.0,2.05,116.0,2.05,entry_initial_normal_long
73,40254,SOL,32.48000000000003,-0.05405600000000001,1397.1537742,-116.0,2.33,0.0,2.05,close_grid_long
74,40594,SOL,0.0,-0.048614000000000004,1397.1051602,109.0,2.23,109.0,2.23,entry_initial_normal_long
75,41025,SOL,0.0,-0.060632000000000005,1397.0445282,143.0,2.12,252.0,2.1675793650793653,entry_grid_normal_long
76,41491,SOL,0.0,-0.13488999999999998,1396.9096382,329.0,2.05,581.0,2.1009982788296044,entry_grid_normal_long
77,41770,SOL,0.0,-0.324576,1396.5850622,828.0,1.96,1409.0,2.018140525195174,entry_grid_inflated_long
78,41931,SOL,1.6394606103619647,-0.030600000000000002,1398.193922810362,-75.0,2.04,1334.0,2.018140525195174,close_unstuck_long
79,41932,SOL,2.621960610361973,-0.030796500000000004,1400.7850869207239,-75.0,2.0531,1259.0,2.018140525195174,close_unstuck_long
80,41947,SOL,7.450859332860219,-0.14033824,1408.095608013584,-344.0,2.0398,915.0,2.018140525195174,close_trailing_long
81,41965,SOL,7.009778282469925,-0.14105728000000003,1414.964329016054,-346.0,2.0384,569.0,2.018140525195174,close_trailing_long
82,41974,SOL,4.045837757274617,-0.14086812,1418.8692986533288,-347.0,2.0298,222.0,2.018140525195174,close_trailing_long
83,41986,SOL,-0.13402044002838798,-0.03105256,1418.7042256533005,-77.0,2.0164,145.0,2.018140525195174,close_trailing_long
84,42087,SOL,0.03827842441447826,-0.00121854,1418.741285537715,-3.0,2.0309,142.0,2.018140525195174,close_trailing_long
85,42643,SOL,0.0,-0.071052,1418.670233537715,186.0,1.91,328.0,1.9568169346881543,entry_grid_normal_long
86,42836,SOL,0.0,-0.157872,1418.512361537715,429.0,1.84,757.0,1.8906155278437444,entry_grid_normal_long
87,43297,SOL,25.21582364212704,-0.14570496,1443.582480219842,-372.0,1.9584,385.0,1.8906155278437444,close_trailing_long
88,43309,SOL,12.90125965162628,-0.08879232000000001,1456.3949475514682,-228.0,1.9472,157.0,1.8906155278437444,close_trailing_long
89,46570,SOL,40.72336212853211,-0.06751,1497.0507996800004,-157.0,2.15,0.0,1.8906155278437444,close_grid_long
90,47135,SOL,0.0,-0.052250000000000005,1496.9985496800005,125.0,2.09,125.0,2.09,entry_initial_normal_long
91,47411,SOL,0.0,-0.06454800000000001,1496.9340016800004,163.0,1.98,288.0,2.0277430555555553,entry_grid_normal_long
92,47509,SOL,0.48374444444445786,-0.05525136,1497.3624947644448,-136.0,2.0313,152.0,2.0277430555555553,close_trailing_long
93,48029,SOL,41.38305555555556,-0.06992,1538.6756303200004,-152.0,2.3,0.0,2.0277430555555553,close_grid_long
94,48494,SOL,0.0,-0.053520000000000005,1538.6221103200005,120.0,2.23,120.0,2.23,entry_initial_normal_long
95,50688,SOL,0.0,-0.06656800000000002,1538.5555423200005,157.0,2.12,277.0,2.167653429602888,entry_grid_normal_long
96,50746,SOL,0.0,-0.14842,1538.4071223200006,362.0,2.05,639.0,2.1010015649452267,entry_grid_normal_long
97,50778,SOL,-0.9443680751173638,-0.15234383999999998,1537.3104104048832,-363.0,2.0984,276.0,2.1010015649452267,close_trailing_long
98,50783,SOL,0.37480438184667175,-0.0526,1537.6326147867298,-125.0,2.104,151.0,2.1010015649452267,close_trailing_long
99,50801,SOL,-0.015904694835680466,-0.00125742,1537.6154526718942,-3.0,2.0957,148.0,2.1010015649452267,close_trailing_long
100,55633,SOL,42.771768388106466,-0.07074400000000002,1580.3164770600006,-148.0,2.39,0.0,2.1010015649452267,close_grid_long
101,56215,SOL,0.0,-0.054978,1580.2614990600007,119.0,2.31,119.0,2.31,entry_initial_normal_long
102,56260,SOL,0.0,-0.068328,1580.1931710600006,156.0,2.19,275.0,2.2419272727272728,entry_grid_normal_long
103,56607,SOL,0.0,-0.15264000000000003,1580.0405310600006,360.0,2.12,635.0,2.1728031496062994,entry_grid_normal_long
104,56652,SOL,4.570866141732299,-0.15735600000000002,1584.454041201733,-360.0,2.1855,275.0,2.1728031496062994,close_trailing_long
105,56667,SOL,-1.0253937007874137,-0.054115,1583.3745325009456,-125.0,2.1646,150.0,2.1728031496062994,close_trailing_long
106,56869,SOL,0.0,-0.080752,1583.2937805009456,196.0,2.06,346.0,2.1089030995403033,entry_grid_normal_long
107,56900,SOL,1.1072079878020733,-0.08078154,1584.3202069487477,-191.0,2.1147,155.0,2.1089030995403033,close_trailing_long
108,56906,SOL,-0.02670929862090965,-0.0012600000000000003,1584.2922376501267,-3.0,2.1,152.0,2.1089030995403033,close_trailing_long
109,59223,SOL,44.246728869873884,-0.07296000000000001,1628.4660065200005,-152.0,2.4,0.0,2.1089030995403033,close_grid_long
110,59403,SOL,0.0,-0.056826,1628.4091805200005,123.0,2.31,123.0,2.31,entry_initial_normal_long
111,59410,SOL,0.0,-0.070518,1628.3386625200005,161.0,2.19,284.0,2.2419718309859156,entry_grid_normal_long
112,59416,SOL,0.47277464788729073,-0.0601794,1628.7512577678879,-134.0,2.2455,150.0,2.2419718309859156,close_trailing_long
113,59424,SOL,0.13208450704225339,-0.0013716000000000002,1628.88197067493,-3.0,2.286,147.0,2.2419718309859156,close_trailing_long
114,62065,SOL,0.0,-0.081792,1628.80017867493,192.0,2.13,339.0,2.178554156799202,entry_grid_normal_long
115,62120,SOL,0.0,-0.18163,1628.61854867493,443.0,2.05,782.0,2.1057287201469688,entry_grid_normal_long
116,62130,SOL,0.0,-0.333592,1628.28495667493,851.0,1.96,1633.0,2.0297855842957313,entry_grid_cropped_long
117,62147,SOL,0.0,-0.06062144000000001,1628.22433523493,158.0,1.9184,1791.0,2.0199592736766774,entry_trailing_cropped_long
118,63162,SOL,-18.616008820314377,-0.035868000000000004,1609.5724584146158,-98.0,1.83,1693.0,2.0199592736766774,close_unstuck_long
119,63163,SOL,-18.4260495466377,-0.035502000000000006,1591.110906867978,-97.0,1.83,1596.0,2.0199592736766774,close_unstuck_long
120,63164,SOL,-1.2835149157367416,-0.00257124,1589.8248207122413,-7.0,1.8366,1589.0,2.0199592736766774,close_unstuck_long
121,63165,SOL,-0.5044778210300325,-0.00111108,1589.3192318112112,-3.0,1.8518,1586.0,2.0199592736766774,close_unstuck_long
122,64223,SOL,0.0,-0.06545340000000001,1589.2537784112112,170.0,1.9251,1756.0,2.0107758587990947,entry_trailing_cropped_long
123,69482,SOL,11.504839209553975,-0.15954364000000001,1600.5990739807653,-391.0,2.0402,1365.0,2.0107758587990947,close_trailing_long
124,69534,SOL,21.246111633156765,-0.16269836000000004,1621.682487253922,-394.0,2.0647,971.0,2.0107758587990947,close_trailing_long
125,69541,SOL,16.049432339161275,-0.1636698,1637.5682497930834,-399.0,2.051,572.0,2.0107758587990947,close_trailing_long
126,69613,SOL,42.71255304516567,-0.1710132,1680.1097896382491,-404.0,2.1165,168.0,2.0107758587990947,close_trailing_long
127,69901,SOL,0.0,-0.08404,1680.0257496382492,220.0,1.91,388.0,1.9536349079336286,entry_grid_normal_long
128,69928,SOL,-0.7669655739956429,-0.08229,1679.1764940642536,-211.0,1.95,177.0,1.9536349079336286,close_trailing_long
129,72360,SOL,47.14662129574777,-0.07858800000000002,1726.2445273600013,-177.0,2.22,0.0,1.9536349079336286,close_grid_long
130,72736,SOL,0.0,-0.060348000000000006,1726.1841793600013,141.0,2.14,141.0,2.14,entry_initial_normal_long
131,73650,SOL,0.0,-0.074704,1726.1094753600012,184.0,2.03,325.0,2.077723076923077,entry_grid_normal_long
132,74069,SOL,0.0,-0.1666,1725.9428753600012,425.0,1.96,750.0,2.0110133333333335,entry_grid_normal_long
133,74805,SOL,0.0,-0.40092800000000006,1725.5419473600011,1072.0,1.87,1822.0,1.928046103183315,entry_grid_inflated_long
134,75214,SOL,-4.852656421514819,-0.037976,1720.6513149384864,-101.0,1.88,1721.0,1.928046103183315,close_unstuck_long
135,75223,SOL,-4.852656421514819,-0.037976,1715.7606825169717,-101.0,1.88,1620.0,1.928046103183315,close_unstuck_long
136,76008,SOL,6.815168496158118,-0.1714167,1722.4044343131297,-441.0,1.9435,1179.0,1.928046103183315,close_trailing_long
137,76132,SOL,11.957822392974828,-0.17283084,1734.1894258661046,-442.0,1.9551,737.0,1.928046103183315,close_trailing_long
138,76202,SOL,8.167484083424815,-0.17322959999999998,1742.1836803495294,-445.0,1.9464,292.0,1.928046103183315,close_trailing_long
139,76333,SOL,4.531913062568629,-0.041780960000000006,1746.673812452098,-106.0,1.9708,186.0,1.928046103183315,close_trailing_long
140,77136,SOL,0.0,-0.088938,1746.584874452098,243.0,1.83,429.0,1.8725094992822764,entry_grid_normal_long
141,78651,SOL,-0.5947513298994793,-0.08863800000000001,1745.9014851221984,-237.0,1.87,192.0,1.8725094992822764,close_trailing_long
142,79688,SOL,0.0,-0.089356,1745.8121291221985,251.0,1.78,443.0,1.8200944105241468,entry_grid_normal_long
143,79726,SOL,0.0,-0.19801800000000003,1745.6141111221984,579.0,1.71,1022.0,1.7577219411567486,entry_grid_normal_long
144,80580,SOL,0.0,-0.351102,1745.2630091221984,1077.0,1.63,2099.0,1.6921876245174832,entry_grid_cropped_long
145,81314,SOL,0.0,-0.06531872,1745.1976904021983,202.0,1.6168,2301.0,1.6855695018957833,entry_trailing_cropped_long
146,81352,SOL,-7.802770725598194,-0.038556,1737.3563636766,-119.0,1.62,2182.0,1.6855695018957833,close_unstuck_long
147,81353,SOL,-7.170801223702421,-0.03834528,1730.1472171728976,-118.0,1.6248,2064.0,1.6855695018957833,close_unstuck_long
148,81354,SOL,-6.981331721806652,-0.03804606,1723.127839391091,-117.0,1.6259,1947.0,1.6855695018957833,close_unstuck_long
149,81356,SOL,-6.829231721806643,-0.03807648,1716.2605311892842,-117.0,1.6272,1830.0,1.6855695018957833,close_unstuck_long
150,83565,SOL,0.0,-0.081702,1716.1788291892842,267.0,1.53,2097.0,1.6657616540149183,entry_grid_cropped_long
151,84024,SOL,-11.66093232119346,-0.02432,1704.4935768680907,-80.0,1.52,2017.0,1.6657616540149183,close_unstuck_long
152,84025,SOL,-0.5726466160596733,-0.00121808,1703.919712172031,-4.0,1.5226,2013.0,1.6657616540149183,close_unstuck_long
153,84031,SOL,0.0,-0.022952000000000004,1703.896760172031,76.0,1.51,2089.0,1.6600948824949882,entry_grid_cropped_long
154,87013,SOL,0.0,-0.06355314,1703.833207032031,207.0,1.5351,2296.0,1.6488257445696997,entry_trailing_cropped_long
155,89471,SOL,36.74841878031373,-0.17618944,1740.4054363723446,-512.0,1.7206,1784.0,1.6488257445696997,close_trailing_long
156,89474,SOL,33.09243559004705,-0.17908565999999998,1773.3187863023918,-523.0,1.7121,1261.0,1.6488257445696997,close_trailing_long
157,89495,SOL,36.05590388891973,-0.18264624,1809.1920439513115,-532.0,1.7166,729.0,1.6488257445696997,close_trailing_long
158,89506,SOL,48.27505048144103,-0.17552688,1857.2915675527524,-503.0,1.7448,226.0,1.6488257445696997,close_trailing_long
159,97777,SOL,0.0,-0.09204,1857.1995275527524,295.0,1.56,521.0,1.598530937183785,entry_grid_normal_long
160,98217,SOL,0.6680757141726192,-0.09029076,1857.777312506925,-282.0,1.6009,239.0,1.598530937183785,close_trailing_long
161,98536,SOL,0.0,-0.094848,1857.682464506925,312.0,1.52,551.0,1.5540633284699177,entry_grid_normal_long
162,99368,SOL,-1.2393151833248794,-0.09455000000000001,1856.3485993236002,-305.0,1.55,246.0,1.5540633284699177,close_trailing_long
163,99866,SOL,0.0,-0.094668,1856.2539313236002,322.0,1.47,568.0,1.5064077091612673,entry_grid_normal_long
164,99981,SOL,-0.6618206766379466,-0.09447004,1855.4976406069622,-314.0,1.5043,254.0,1.5064077091612673,close_trailing_long
165,100082,SOL,0.041969163354930394,-0.00121352,1855.5383962503172,-4.0,1.5169,250.0,1.5064077091612673,close_trailing_long
166,101115,SOL,0.0,-0.093522,1855.4448742503173,327.0,1.43,577.0,1.4631055932241193,entry_grid_normal_long
167,101231,SOL,0.0,-0.208104,1855.2367702503172,754.0,1.38,1331.0,1.4160269927049711,entry_grid_normal_long
168,101469,SOL,0.0,-0.37832800000000005,1854.8584422503172,1444.0,1.31,2775.0,1.360854748573087,entry_grid_cropped_long
169,101560,SOL,2.0555447131661464,-0.1841265,1856.7298604634834,-675.0,1.3639,2100.0,1.360854748573087,close_trailing_long
170,101568,SOL,6.578044713166248,-0.185031,1863.1228741766497,-675.0,1.3706,1425.0,1.360854748573087,close_trailing_long
171,101582,SOL,3.0816804674469234,-0.18514824,1866.0194064040966,-678.0,1.3654,747.0,1.360854748573087,close_trailing_long
172,101818,SOL,0.0,-0.250112,1865.7692944040966,977.0,1.28,1724.0,1.315033931081262,entry_grid_normal_long
173,102128,SOL,0.0,-0.30613,1865.4631644040967,1265.0,1.21,2989.0,1.2705816317109722,entry_grid_cropped_long
174,102167,SOL,0.0,-0.069564,1865.3936004040968,300.0,1.1594,3289.0,1.26044040656251,entry_trailing_cropped_long
175,102340,SOL,-0.07178626968914603,-0.041076,1865.2807381344076,-163.0,1.26,3126.0,1.26044040656251,close_unstuck_long
176,102341,SOL,0.7921137303108674,-0.041248780000000006,1866.0316030847184,-163.0,1.2653,2963.0,1.26044040656251,close_unstuck_long
177,102342,SOL,0.4009137303108381,-0.04117054,1866.3913462750293,-163.0,1.2629,2800.0,1.26044040656251,close_unstuck_long
178,102346,SOL,2.9756819896800604,-0.1853757,1869.1816525647093,-733.0,1.2645,2067.0,1.26044040656251,close_trailing_long
179,102352,SOL,10.46654158311754,-0.18712596,1879.4610681878269,-734.0,1.2747,1333.0,1.26044040656251,close_trailing_long
180,102367,SOL,12.5899799568676,-0.18855900000000003,1891.8624891446946,-738.0,1.2775,595.0,1.26044040656251,close_trailing_long
181,102378,SOL,1.675843723122104,-0.07243236,1893.4659005078167,-286.0,1.2663,309.0,1.26044040656251,close_trailing_long
182,103868,SOL,52.393914372184355,-0.08837400000000001,1945.7714408800011,-309.0,1.43,0.0,1.26044040656251,close_grid_long
183,104569,SOL,0.0,-0.067896,1945.7035448800011,246.0,1.38,246.0,1.38,entry_initial_normal_long
184,106458,SOL,0.0,-0.08436400000000001,1945.619180880001,322.0,1.31,568.0,1.3403169014084506,entry_grid_normal_long
185,107290,SOL,0.0,-0.18723599999999999,1945.431944880001,743.0,1.26,1311.0,1.2947978642257816,entry_grid_normal_long
186,107298,SOL,-3.5696109839814696,-0.191952,1941.6703818960195,-744.0,1.29,567.0,1.2947978642257816,close_trailing_long
187,107300,SOL,-1.2378489702516386,-0.066564,1940.365968925768,-258.0,1.29,309.0,1.2947978642257816,close_trailing_long
188,107325,SOL,0.04440854309687392,-0.00104472,1940.4093327488647,-4.0,1.3059,305.0,1.2947978642257816,close_trailing_long
189,109310,SOL,53.43665141113661,-0.08967,1993.7563141600012,-305.0,1.47,0.0,1.2947978642257816,close_grid_long
190,109660,SOL,0.0,-0.069696,1993.6866181600012,242.0,1.44,242.0,1.44,entry_initial_normal_long
191,110048,SOL,48.39999999999999,-0.079376,2042.0072421600012,-242.0,1.64,0.0,1.44,close_grid_long
192,110420,SOL,0.0,-0.07144,2041.9358021600012,235.0,1.52,235.0,1.52,entry_initial_normal_long
193,113100,SOL,0.0,-0.088416,2041.8473861600012,307.0,1.44,542.0,1.4746863468634688,entry_grid_normal_long
194,113314,SOL,2.9076088560885207,-0.0763804,2044.6786146160896,-257.0,1.486,285.0,1.4746863468634688,close_trailing_long
195,114793,SOL,58.51439114391138,-0.09576,2103.097245760001,-285.0,1.68,0.0,1.4746863468634688,close_grid_long
196,115668,SOL,0.0,-0.07350000000000001,2103.023745760001,210.0,1.75,210.0,1.75,entry_initial_normal_long
197,116291,SOL,50.4,-0.08358,2153.340165760001,-210.0,1.99,0.0,1.75,close_grid_long
198,116456,SOL,0.0,-0.07524,2153.264925760001,209.0,1.8,209.0,1.8,entry_initial_normal_long
199,117020,SOL,52.24999999999995,-0.08569,2205.429235760001,-209.0,2.05,0.0,1.8,close_grid_long
200,117465,SOL,0.0,-0.077004,2205.352231760001,186.0,2.07,186.0,2.07,entry_initial_normal_long
201,117510,SOL,0.0,-0.095742,2205.256489760001,243.0,1.97,429.0,2.0133566433566434,entry_grid_normal_long
202,117513,SOL,-0.6813986013986613,-0.081606,2204.493485158602,-203.0,2.01,226.0,2.0133566433566434,close_trailing_long
203,117527,SOL,0.11713006993006969,-0.0012314399999999999,2204.6093837885323,-3.0,2.0524,223.0,2.0133566433566434,close_trailing_long
204,117670,SOL,0.0,-0.111544,2204.4978397885325,292.0,1.91,515.0,1.9547544300359836,entry_grid_normal_long
205,117680,SOL,-0.5248037001833339,-0.11053414,2203.8625019483493,-283.0,1.9529,232.0,1.9547544300359836,close_trailing_long
206,118080,SOL,61.53697223165185,-0.10300800000000002,2265.296466180001,-232.0,2.22,0.0,1.9547544300359836,close_grid_long
207,118522,SOL,0.0,-0.07891600000000001,2265.217550180001,181.0,2.18,181.0,2.18,entry_initial_normal_long
208,118542,SOL,0.0,-0.098118,2265.1194321800012,237.0,2.07,418.0,2.1176315789473685,entry_grid_normal_long
209,118558,SOL,-1.5110526315789938,-0.083556,2263.5248235484223,-198.0,2.11,220.0,2.1176315789473685,close_trailing_long
210,118601,SOL,0.0,-0.11577599999999998,2263.409047548422,288.0,2.01,508.0,2.056612101118939,entry_grid_normal_long
211,118610,SOL,-0.8464004144218631,-0.11541232,2262.4472348140002,-281.0,2.0536,227.0,2.056612101118939,close_trailing_long
212,118614,SOL,0.06776369664318382,-0.0012475200000000002,2262.5137509906435,-3.0,2.0792,224.0,2.056612101118939,close_trailing_long
213,118653,SOL,0.0,-0.11427000000000001,2262.3994809906435,293.0,1.95,517.0,1.9961917033861551,entry_grid_normal_long
214,118668,SOL,-1.7584437616680644,-0.113032,2260.5280052289754,-284.0,1.99,233.0,1.9961917033861551,close_trailing_long
215,118696,SOL,0.0,-0.11528999999999999,2260.4127152289752,305.0,1.89,538.0,1.935990087154227,entry_grid_normal_long
216,118702,SOL,0.0,-0.255892,2260.156823228975,703.0,1.82,1241.0,1.8702841796043308,entry_grid_normal_long
217,118709,SOL,17.59066059661015,-0.22720412,2277.5202797055854,-598.0,1.8997,643.0,1.8702841796043308,close_trailing_long
218,118717,SOL,26.93660159510235,-0.1520176,2304.3048637006877,-392.0,1.939,251.0,1.8702841796043308,close_trailing_long
219,118843,SOL,65.18867091931294,-0.10692600000000001,2369.3866086200005,-251.0,2.13,0.0,1.8702841796043308,close_grid_long
220,119066,SOL,0.0,-0.08268000000000002,2369.3039286200005,195.0,2.12,195.0,2.12,entry_initial_normal_long
