,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,liquidity,wallet_exposure,twe_long,twe_short,twe_net,minute,btc_total_balance
0,4507,2025-01-07 03:07:00,HYPE,0.0,-0.22491432,999.77508568,0.0,999.77508568,101749.5,21.96,25.605,21.96,25.605,entry_initial_normal_long,maker,0.5624122945787948,0.5624122945787948,0.0,0.5624122945787948,4507,0.009825847652126055
1,4509,2025-01-07 03:09:00,HYPE,9.11339999999998,-0.22855968000000004,1008.6599259999999,0.0,1008.6599259999999,101718.5,-21.96,26.02,0.0,25.605,close_grid_long,maker,0.0,0.0,0.0,0.0,4509,0.009916189542708552
2,5013,2025-01-07 11:33:00,HYPE,0.0,-0.22688169600000002,1008.433044304,0.0,1008.433044304,101233.5,22.28,25.458,22.28,25.458,entry_initial_normal_long,maker,0.5624609816227044,0.5624609816227044,0.0,0.5624609816227044,5013,0.009961455884702198
3,5253,2025-01-07 15:33:00,HYPE,0.0,-0.1994284,1008.233615904,0.0,1008.233615904,98442.5,20.45,24.38,42.73,24.942083781886264,entry_grid_cropped_long,maker,1.0570717174951632,1.0570717174951632,0.0,1.0570717174951632,5253,0.010241853019823754
4,5372,2025-01-07 17:32:00,HYPE,-36.6018178279115,-0.41166936886883543,971.2201287072196,0.0,971.2201287072196,97370.5,-42.73,24.08550016784668,0.0,24.942083781886264,close_panic_long,maker,0.0,0.0,0.0,0.0,5372,0.009974480245117563
5,6527,2025-01-08 12:47:00,HYPE,0.0,-0.21846619199999998,971.0016625152196,0.0,971.0016625152196,95050.5,26.06,20.958,26.06,20.958,entry_initial_normal_long,maker,0.5624763592940185,0.5624763592940185,0.0,0.5624763592940185,6527,0.010215639712733962
6,6545,2025-01-08 13:05:00,HYPE,11.64882000000007,-0.251016435,982.3994660802197,0.0,982.3994660802197,95400.5,-26.06,21.405,0.0,20.958,close_grid_long,taker,0.0,0.0,0.0,0.0,6545,0.010297634352862088
7,6594,2025-01-08 13:54:00,HYPE,0.0,-0.221037936,982.1784281442197,0.0,982.1784281442197,95351.5,26.04,21.221,26.04,21.221,entry_initial_normal_long,maker,0.5626216420208925,0.5626216420208925,0.0,0.5626216420208925,6594,0.010300608046482957
8,6604,2025-01-08 14:04:00,HYPE,8.95776000000003,-0.22462104,990.9115671042197,0.0,990.9115671042197,95526.5,-26.04,21.565,0.0,21.221,close_grid_long,maker,0.0,0.0,0.0,0.0,6604,0.010373158936046225
9,6680,2025-01-08 15:20:00,HYPE,0.0,-0.22290254400000004,990.6886645602196,0.0,990.6886645602196,95074.5,25.89,21.524,25.89,21.524,entry_initial_normal_long,maker,0.5624939296619225,0.5624939296619225,0.0,0.5624939296619225,6680,0.010420130156458563
10,6786,2025-01-08 17:06:00,HYPE,0.0,-0.19594932399999998,990.4927152362196,0.0,990.4927152362196,94360.5,23.83,20.557,49.72,21.060532381335477,entry_grid_cropped_long,maker,1.057180586886268,1.057180586886268,0.0,1.057180586886268,6786,0.010496899817574299
11,6837,2025-01-08 17:57:00,HYPE,4.7583895776347624,-0.08421416999999999,995.1668906438543,0.0,995.1668906438543,94036.5,-8.66,21.61,41.06,21.060532381335477,close_trailing_long,taker,0.8689451665922694,0.8689451665922694,0.0,0.8689451665922694,6837,0.010582772547296575
12,6846,2025-01-08 18:06:00,HYPE,60.870120422365275,-0.416527011,1055.6204840552195,0.0,1055.6204840552195,94568.5,-41.06,22.543,0.0,21.060532381335477,close_grid_long,taker,0.0,0.0,0.0,0.0,6846,0.01116249579992513
13,6892,2025-01-08 18:52:00,HYPE,0.0,-0.23747872000000003,1055.3830053352197,0.0,1055.3830053352197,94110.5,26.41,22.48,26.41,22.48,entry_initial_normal_long,maker,0.5625415578976706,0.5625415578976706,0.0,0.5625415578976706,6892,0.011214296017290522
