,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,liquidity,wallet_exposure,twe_long,twe_short,twe_net,minute,btc_total_balance
0,4949,2020-08-10 10:29:00,DOGE,0.0,-0.14033496,999.85966504,0.0,999.85966504,11531.16015625,101692.0,0.00345,101692.0,0.00345,entry_initial_normal_long,maker,0.3508866416628223,0.3508866416628223,0.0,0.3508866416628223,4949,0.08670937282039799
1,5078,2020-08-10 12:38:00,DOGE,2.0338400000000054,-0.17643562000000002,1001.71706942,0.0,1001.71706942,11863.990234375,-101692.0,0.00347,0.0,0.00345,close_grid_long,taker,0.0,0.0,0.0,0.0,5078,0.08443340306515103
2,6360,2020-08-11 10:00:00,DOGE,0.0,-0.14057520399999998,1001.576494216,0.0,1001.576494216,11663.8603515625,103061.0,0.00341,103061.0,0.00341,entry_initial_normal_long,maker,0.3508848420759851,0.3508848420759851,0.0,0.3508848420759851,6360,0.08587006908753224
3,6363,2020-08-11 10:03:00,DOGE,3.0918300000000083,-0.141811936,1004.52651228,0.0,1004.52651228,11703.1298828125,-103061.0,0.00344,0.0,0.00341,close_grid_long,maker,0.0,0.0,0.0,0.0,6363,0.08583400529077884
4,6673,2020-08-11 15:13:00,DOGE,0.0,-0.140969472,1004.385542808,0.0,1004.385542808,11441.8896484375,104888.0,0.00336,104888.0,0.00336,entry_initial_normal_long,maker,0.3508848594282981,0.3508848594282981,0.0,0.3508848594282981,6673,0.08778143940106593
5,6680,2020-08-11 15:20:00,DOGE,3.146639999999963,-0.142228128,1007.3899546799998,0.0,1007.3899546799998,11505.0,-104888.0,0.00339,0.0,0.00336,close_grid_long,maker,0.0,0.0,0.0,0.0,6680,0.08756105646936113
6,9370,2020-08-13 12:10:00,DOGE,0.0,-0.14137178,1007.2485828999999,0.0,1007.2485828999999,11472.9296875,103645.0,0.00341,103645.0,0.00341,entry_initial_normal_long,maker,0.35088602356970366,0.35088602356970366,0.0,0.35088602356970366,9370,0.08779349393184363
7,9375,2020-08-13 12:15:00,DOGE,1.0364500000000028,-0.17723295,1008.10779995,0.0,1008.10779995,11503.0,-103645.0,0.00342,0.0,0.00341,close_grid_long,taker,0.0,0.0,0.0,0.0,9375,0.08763868555594193
8,15207,2020-08-17 13:27:00,DOGE,0.0,-0.141473008,1007.9663269419999,0.0,1007.9663269419999,11856.6201171875,98794.0,0.00358,98794.0,0.00358,entry_initial_normal_long,maker,0.3508872375459339,0.3508872375459339,0.0,0.3508872375459339,15207,0.08501295622019969
9,15211,2020-08-17 13:31:00,DOGE,2.9638200000000077,-0.142658536,1010.787488406,0.0,1010.787488406,12009.490234375,-98794.0,0.00361,0.0,0.00358,close_grid_long,maker,0.0,0.0,0.0,0.0,15211,0.08416572799341666
