,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
32,16782,VETUSDT,0.44165508581764423,-0.001750303,997.7572132096716,-745.0,0.011747,32648.0,0.011154174381452827,close_unstuck_long
33,16783,VETUSDT,0.44075591143619125,-0.0017523540000000002,998.1962167671078,-746.0,0.011745,31902.0,0.011154174381452827,close_unstuck_long
34,18753,LINKUSDT,4.10202,-0.00482508,1002.2934116871078,-2.34,10.31,0.0,8.557,close_trailing_long
35,21455,VETUSDT,0.0,-0.0139475956,1002.2794640915077,5899.0,0.011822,37801.0,0.011258391289042831,entry_trailing_cropped_long
36,21456,VETUSDT,0.4193248809521332,-0.0017591135999999999,1002.6970298588599,-744.0,0.011822,37057.0,0.011258391289042831,close_unstuck_long
37,21458,VETUSDT,0.39412370708500505,-0.0017608284000000002,1003.0893927375449,-747.0,0.011786,36310.0,0.011258391289042831,close_unstuck_long
38,21459,VETUSDT,0.37795192450691906,-0.0017620974000000001,1003.4655825646519,-749.0,0.011763,35561.0,0.011258391289042831,close_unstuck_long
39,21460,VETUSDT,0.4038347070850057,-0.0017627706,1003.8676545011368,-747.0,0.011799,34814.0,0.011258391289042831,close_unstuck_long
40,21461,VETUSDT,0.41597609837404825,-0.0017629472,1004.2818676523109,-746.0,0.011816,34068.0,0.011258391289042831,close_unstuck_long
41,21462,VETUSDT,0.400635315795963,-0.0017643824000000002,1004.6807385857069,-748.0,0.011794,33320.0,0.011258391289042831,close_unstuck_long
42,21463,VETUSDT,0.363941141928834,-0.0017637986000000002,1005.0429159290358,-751.0,0.011743,32569.0,0.011258391289042831,close_unstuck_long
43,21464,VETUSDT,0.36619414192883365,-0.0017642492000000001,1005.4073458217646,-751.0,0.011746,31818.0,0.011258391289042831,close_unstuck_long
44,22682,LINKUSDT,0.0,-0.004008210000000001,1005.4033376117645,1.85,10.833,1.85,10.833,entry_initial_normal_long
45,25036,LINKUSDT,-0.5272500000000003,-0.0039027600000000003,1004.8721848517645,-1.85,10.548,0.0,10.833,close_trailing_long
46,26171,LINKUSDT,0.0,-0.00400089,1004.8681839617644,1.93,10.365,1.93,10.365,entry_initial_normal_long
47,28919,VETUSDT,0.0,-0.013690650600000001,1004.8544933111644,6119.0,0.011187,37937.0,0.011246876322185856,entry_trailing_cropped_long
48,28920,VETUSDT,-0.04803141820464019,-0.0017651508,1004.8046967421598,-789.0,0.011186,37148.0,0.011246876322185856,close_unstuck_long
49,28921,VETUSDT,-0.047242418204639404,-0.0017653086000000004,1004.7556890153551,-789.0,0.011187,36359.0,0.011246876322185856,close_unstuck_long
50,28923,VETUSDT,-0.05757229452682594,-0.0017654920000000002,1004.6963512288282,-790.0,0.011174,35569.0,0.011246876322185856,close_unstuck_long
51,28925,VETUSDT,-0.058362294526825356,-0.0017653340000000001,1004.6362236003014,-790.0,0.011173,34779.0,0.011246876322185856,close_unstuck_long
52,28926,VETUSDT,-0.04481854188245392,-0.001763544,1004.5896415144189,-788.0,0.01119,33991.0,0.011246876322185856,close_unstuck_long
53,28927,VETUSDT,-0.04639454188245413,-0.0017632288,1004.5414837437364,-788.0,0.011188,33203.0,0.011246876322185856,close_unstuck_long
54,28929,VETUSDT,-0.05994229452682556,-0.001765018,1004.4797764312096,-790.0,0.011171,32413.0,0.011246876322185856,close_unstuck_long
55,31972,LINKUSDT,0.7720000000000007,-0.004155290000000001,1005.2476211412096,-1.93,10.765,0.0,10.365,close_trailing_long
56,32400,LINKUSDT,0.0,-0.004006099999999999,1005.2436150412096,1.94,10.325,1.94,10.325,entry_initial_normal_long
57,33100,LINKUSDT,-0.9350799999999987,-0.0038190840000000004,1004.3047159572096,-1.94,9.843,0.0,10.325,close_trailing_long
58,33102,LINKUSDT,0.0,-0.00401103,1004.3007049272096,2.05,9.783,2.05,9.783,entry_initial_normal_long
59,35192,VETUSDT,0.0,-0.0123784528,1004.2883264744096,5336.0,0.011599,37749.0,0.011296650672362449,entry_trailing_cropped_long
60,35193,VETUSDT,0.20017253698745144,-0.0017639034,1004.486735107997,-763.0,0.011559,36986.0,0.011296650672362449,close_unstuck_long
61,35194,VETUSDT,0.2113401876598134,-0.0017638776,1004.6963114180568,-762.0,0.011574,36224.0,0.011296650672362449,close_unstuck_long
62,35195,VETUSDT,0.21743618765981423,-0.0017650968,1004.9119825089166,-762.0,0.011582,35462.0,0.011296650672362449,close_unstuck_long
63,35196,VETUSDT,0.21438818765981382,-0.0017644872,1005.1246062093765,-762.0,0.011578,34700.0,0.011296650672362449,close_unstuck_long
64,35197,VETUSDT,0.23313183833217682,-0.0017659766000000003,1005.3559720711087,-761.0,0.011603,33939.0,0.011296650672362449,close_unstuck_long
65,35198,VETUSDT,0.234653838332177,-0.0017662810000000002,1005.5888596284409,-761.0,0.011605,33178.0,0.011296650672362449,close_unstuck_long
66,35199,VETUSDT,0.23966548900453952,-0.001765024,1005.8267600934454,-760.0,0.011612,32418.0,0.011296650672362449,close_unstuck_long
67,35200,VETUSDT,0.23541483833217647,-0.0017664332000000003,1006.0604084985775,-761.0,0.011606,31657.0,0.011296650672362449,close_unstuck_long
68,36783,VETUSDT,0.0,-0.013911397600000002,1006.0464971009775,5561.0,0.012508,37218.0,0.011477646792814714,entry_trailing_cropped_long
69,36784,VETUSDT,0.7295473642728114,-0.0017665532,1006.7742779120503,-706.0,0.012511,36512.0,0.011477646792814714,close_unstuck_long
70,36785,VETUSDT,0.7309593642728116,-0.0017668356,1007.503470440723,-706.0,0.012513,35806.0,0.011477646792814714,close_unstuck_long
71,36786,VETUSDT,0.7376507174799964,-0.0017704694000000001,1008.239350688803,-707.0,0.012521,35099.0,0.011477646792814714,close_unstuck_long
72,36787,VETUSDT,0.7341157174799966,-0.0017697624,1008.971696643883,-707.0,0.012516,34392.0,0.011477646792814714,close_unstuck_long
73,36788,VETUSDT,0.7323220706871827,-0.0017716992000000001,1009.7022470153702,-708.0,0.012512,33684.0,0.011477646792814714,close_unstuck_long
74,36789,VETUSDT,0.7394020706871824,-0.0017731152000000003,1010.4398759708573,-708.0,0.012522,32976.0,0.011477646792814714,close_unstuck_long
75,36790,VETUSDT,0.7524977174799965,-0.0017734388,1011.1906002495373,-707.0,0.012542,32269.0,0.011477646792814714,close_unstuck_long
76,36791,VETUSDT,0.770172717479997,-0.0017769738,1011.9589959932173,-707.0,0.012567,31562.0,0.011477646792814714,close_unstuck_long
77,36975,AVAXUSDT,0.0,-0.004165,1011.9548309932173,5.0,4.165,5.0,4.165,entry_initial_normal_long
78,37002,LINKUSDT,3.747400000000002,-0.00476051,1015.6974704832173,-2.05,11.611,0.0,9.783,close_trailing_long
79,39226,LINKUSDT,0.0,-0.004019312,1015.6934511712174,1.64,12.254,1.64,12.254,entry_initial_normal_long
80,41239,LINKUSDT,-0.8691999999999989,-0.0038454720000000004,1014.8204056992174,-1.64,11.724,0.0,12.254,close_trailing_long
81,41257,LINKUSDT,0.0,-0.004017752,1014.8163879472174,1.73,11.612,1.73,11.612,entry_initial_normal_long
82,41263,AVAXUSDT,0.10199999999999765,-0.0041854,1014.9142025472174,-5.0,4.1854,0.0,4.165,close_trailing_long
83,41264,AVAXUSDT,0.0,-0.0041938,1014.9100087472174,5.0,4.1938,5.0,4.1938,entry_initial_normal_long
84,41365,DOGEUSDT,0.0,-0.00401301,1014.9059957372174,7515.0,0.00267,7515.0,0.00267,entry_initial_normal_long
85,43517,AVAXUSDT,-0.6840000000000002,-0.004057000000000001,1014.2179387372174,-5.0,4.057,0.0,4.1938,close_trailing_long
86,43634,LINKUSDT,0.0899599999999993,-0.004035744,1014.3038629932174,-1.73,11.664,0.0,11.612,close_trailing_long
87,43883,LINKUSDT,0.0,-0.0040200240000000005,1014.2998429692174,1.77,11.356,1.77,11.356,entry_initial_normal_long
88,45317,AVAXUSDT,0.0,-0.0038410000000000007,1014.2960019692174,5.0,3.841,5.0,3.841,entry_initial_normal_long
89,45388,DOGEUSDT,0.0,-0.0015953560000000002,1014.2944066132173,3178.0,0.00251,10693.0,0.0026224473954923784,entry_grid_normal_long
90,46175,AVAXUSDT,-0.8310000000000017,-0.0036747999999999998,1013.4597318132173,-5.0,3.6748,0.0,3.841,close_trailing_long
91,46184,AVAXUSDT,0.0,-0.0036629999999999996,1013.4560688132174,5.0,3.663,5.0,3.663,entry_initial_normal_long
92,46379,LINKUSDT,-0.5593200000000013,-0.00390816,1012.8928406532174,-1.77,11.04,0.0,11.356,close_trailing_long
93,47396,VETUSDT,0.0,-0.013563810200000002,1012.8792768430174,6557.0,0.010343,38119.0,0.011282471708985494,entry_trailing_cropped_long
94,47397,VETUSDT,-0.8759344999814374,-0.0017789372,1012.0015634058359,-866.0,0.010271,37253.0,0.011282471708985494,close_unstuck_long
95,47398,VETUSDT,-0.8871924999814381,-0.0017766856,1011.1125942202544,-866.0,0.010258,36387.0,0.011282471708985494,close_unstuck_long
96,47399,VETUSDT,-0.8766530282724521,-0.0017765370000000001,1010.234164654982,-865.0,0.010269,35522.0,0.011282471708985494,close_unstuck_long
97,47400,VETUSDT,-0.8913580282724518,-0.0017735960000000003,1009.3410330307096,-865.0,0.010252,34657.0,0.011282471708985494,close_unstuck_long
98,47401,VETUSDT,-0.8799595565634664,-0.0017736192000000004,1008.4592998549462,-864.0,0.010264,33793.0,0.011282471708985494,close_unstuck_long
99,47402,VETUSDT,-0.8806670848544812,-0.0017712212000000002,1007.5768615488917,-863.0,0.010262,32930.0,0.011282471708985494,close_unstuck_long
100,47403,VETUSDT,-0.8841190848544817,-0.0017705308,1006.6909719332372,-863.0,0.010258,32067.0,0.011282471708985494,close_unstuck_long
101,49688,AVAXUSDT,-0.5630000000000002,-0.0035504,1006.1244215332372,-5.0,3.5504,0.0,3.663,close_trailing_long
102,50415,VETUSDT,0.0,-0.0130830336,1006.1113384996372,6144.0,0.010647,38211.0,0.011180293326320636,entry_trailing_cropped_long
103,50416,VETUSDT,-0.45729375417244833,-0.001766706,1005.6522780394648,-831.0,0.01063,37380.0,0.011180293326320636,close_unstuck_long
104,50417,VETUSDT,-0.45176346084612845,-0.0017655760000000003,1005.1987490026187,-830.0,0.010636,36550.0,0.011180293326320636,close_unstuck_long
105,50418,VETUSDT,-0.4509334608461276,-0.0017657420000000003,1004.7460497997725,-830.0,0.010637,35720.0,0.011180293326320636,close_unstuck_long
106,50419,VETUSDT,-0.44127116751980794,-0.0017654384000000002,1004.3030131938527,-829.0,0.010648,34891.0,0.011180293326320636,close_unstuck_long
107,50420,VETUSDT,-0.44156687419348667,-0.0017631432,1003.8596831764593,-828.0,0.010647,34063.0,0.011180293326320636,close_unstuck_long
108,50421,VETUSDT,-0.4440508741934863,-0.0017626464000000002,1003.4138696558658,-828.0,0.010644,33235.0,0.011180293326320636,close_unstuck_long
109,50422,VETUSDT,-0.4691934608461286,-0.00176209,1002.9429141050197,-830.0,0.010615,32405.0,0.011180293326320636,close_unstuck_long
110,51130,LINKUSDT,0.0,-0.004005870000000001,1002.9389082350197,1.83,10.945,1.83,10.945,entry_initial_normal_long
111,52008,AVAXUSDT,0.0,-0.0042024,1002.9347058350196,6.0,3.502,6.0,3.502,entry_initial_normal_long
112,52030,LINKUSDT,0.0,-0.004006099999999999,1002.9306997350196,1.94,10.325,3.77,10.625954907161804,entry_grid_normal_long
113,52880,AVAXUSDT,0.0,-0.00198,1002.9287197350196,3.0,3.3,9.0,3.434666666666666,entry_grid_normal_long
114,53747,AVAXUSDT,0.0,-0.0025672000000000004,1002.9261525350196,4.0,3.209,13.0,3.3652307692307684,entry_grid_normal_long
115,53925,AVAXUSDT,0.0,-0.0031090000000000002,1002.9230435350196,5.0,3.109,18.0,3.294055555555555,entry_grid_normal_long
116,54120,LINKUSDT,-2.537040000000002,-0.007504562,1000.3784989730195,-3.77,9.953,0.0,10.625954907161804,close_trailing_long
117,54126,LINKUSDT,0.0,-0.004007784,1000.3744911890195,2.04,9.823,2.04,9.823,entry_initial_normal_long
118,54172,AVAXUSDT,0.0,-0.0048016000000000005,1000.3696895890196,8.0,3.001,26.0,3.2038846153846148,entry_grid_normal_long
119,54899,VETUSDT,0.0,-0.012493637200000001,1000.3571959518196,6446.0,0.009691,38851.0,0.010933195831237813,entry_trailing_cropped_long
120,54900,VETUSDT,-1.0633564439452696,-0.0017574906,999.2920820172743,-901.0,0.009753,37950.0,0.010933195831237813,close_unstuck_long
121,54901,VETUSDT,-1.0657762481140307,-0.0017548200000000003,998.2245509491603,-900.0,0.009749,37050.0,0.010933195831237813,close_unstuck_long
122,54902,VETUSDT,-1.0804754439452695,-0.0017540668000000001,997.142321438415,-901.0,0.009734,36149.0,0.010933195831237813,close_unstuck_long
123,54903,VETUSDT,-1.087376248114032,-0.0017504999999999999,996.053194690301,-900.0,0.009725,35249.0,0.010933195831237813,close_unstuck_long
124,54904,VETUSDT,-1.0852690522827932,-0.0017487348,994.9661769032182,-899.0,0.009726,34350.0,0.010933195831237813,close_unstuck_long
125,54905,VETUSDT,-1.090663052282794,-0.001747656,993.8737661949353,-899.0,0.00972,33451.0,0.010933195831237813,close_unstuck_long
126,54906,VETUSDT,-1.0607502689578425,-0.0017448920000000003,992.8112710339775,-895.0,0.009748,32556.0,0.010933195831237813,close_unstuck_long
127,56264,VETUSDT,0.0,-0.013122652400000002,992.7981483815774,6589.0,0.009958,39145.0,0.010769048038875418,entry_trailing_cropped_long
128,56265,VETUSDT,-0.7270751300937426,-0.0017434759999999999,992.0693297754837,-877.0,0.00994,38268.0,0.010769048038875418,close_unstuck_long
129,56266,VETUSDT,-0.7157920340159912,-0.001741425,991.3517963164677,-875.0,0.009951,37393.0,0.010769048038875418,close_unstuck_long
130,56268,VETUSDT,-0.7349681300937414,-0.0017418974000000002,990.615086288974,-877.0,0.009931,36516.0,0.010769048038875418,close_unstuck_long
131,56269,VETUSDT,-0.7411071300937414,-0.0017406696,989.8722384892802,-877.0,0.009924,35639.0,0.010769048038875418,close_unstuck_long
132,56270,VETUSDT,-0.736758082054867,-0.0017393856,989.1337410216254,-876.0,0.009928,34763.0,0.010769048038875418,close_unstuck_long
133,56271,VETUSDT,-0.7210919859771159,-0.0017382112,988.4109108244483,-874.0,0.009944,33889.0,0.010769048038875418,close_unstuck_long
134,56272,VETUSDT,-0.6847317938216143,-0.001736868,987.7244421626266,-870.0,0.009982,33019.0,0.010769048038875418,close_unstuck_long
135,56866,VETUSDT,0.0,-0.0127617,987.7116804626265,5900.0,0.010815,38919.0,0.010776014214024705,entry_trailing_cropped_long
136,56867,VETUSDT,0.03527660035218669,-0.001735528,987.7452215349787,-802.0,0.01082,38117.0,0.010776014214024705,close_unstuck_long
137,56868,VETUSDT,0.0152455861381628,-0.0017336770000000003,987.7587334441168,-803.0,0.010795,37314.0,0.010776014214024705,close_unstuck_long
138,56869,VETUSDT,-0.016131456503911987,-0.0017338672,987.740868120413,-806.0,0.010756,36508.0,0.010776014214024705,close_unstuck_long
139,56870,VETUSDT,-0.03152348493196133,-0.0017350992000000002,987.707609536281,-808.0,0.010737,35700.0,0.010776014214024705,close_unstuck_long
140,56871,VETUSDT,-0.008877456503911724,-0.0017353180000000002,987.6969967617771,-806.0,0.010765,34894.0,0.010776014214024705,close_unstuck_long
141,56872,VETUSDT,0.011244571924136866,-0.001735032,987.7065063017012,-804.0,0.01079,34090.0,0.010776014214024705,close_unstuck_long
142,56873,VETUSDT,0.016851586138161623,-0.0017339982,987.7216238896393,-803.0,0.010797,33287.0,0.010776014214024705,close_unstuck_long
143,57730,VETUSDT,0.0,-0.012138720000000002,987.7094851696393,5280.0,0.011495,38567.0,0.010874446680899224,entry_trailing_cropped_long
144,57731,VETUSDT,0.4639877559210856,-0.001734839,988.1717380865604,-755.0,0.011489,37812.0,0.010874446680899224,close_unstuck_long
145,57732,VETUSDT,0.49287864928288416,-0.0017362674,988.6628804684433,-753.0,0.011529,37059.0,0.010874446680899224,close_unstuck_long
146,57733,VETUSDT,0.5284149893255828,-0.00173685,989.1895586077688,-750.0,0.011579,36309.0,0.010874446680899224,close_unstuck_long
147,57734,VETUSDT,0.641989456134575,-0.001737816,989.8298102479034,-740.0,0.011742,35569.0,0.010874446680899224,close_unstuck_long
148,57735,VETUSDT,0.6705123494963731,-0.0017391708000000002,990.4985834265998,-738.0,0.011783,34831.0,0.010874446680899224,close_unstuck_long
149,57736,VETUSDT,0.7167901362199702,-0.0017397268,991.2136338360198,-734.0,0.011851,34097.0,0.010874446680899224,close_unstuck_long
150,57737,VETUSDT,0.7052716895390713,-0.0017395980000000002,991.9171659275588,-735.0,0.011834,33362.0,0.010874446680899224,close_unstuck_long
151,57738,VETUSDT,0.696135796177272,-0.0017421206,992.6115596031361,-737.0,0.011819,32625.0,0.010874446680899224,close_unstuck_long
152,57820,LINKUSDT,6.071039999999998,-0.005221992000000001,998.6773776111361,-2.04,12.799,0.0,9.823,close_trailing_long
153,58260,AVAXUSDT,1.962346153846156,-0.0023148,1000.6374089649822,-3.0,3.858,23.0,3.2038846153846148,close_grid_long
154,58480,AVAXUSDT,9.64195384615386,-0.016666260000000002,1010.2626965511361,-23.0,3.6231,0.0,3.2038846153846148,close_trailing_long
155,58482,AVAXUSDT,0.0,-0.0043560000000000005,1010.258340551136,6.0,3.63,6.0,3.63,entry_initial_normal_long
156,58482,LINKUSDT,0.0,-0.00401376,1010.254326791136,1.6,12.543,1.6,12.543,entry_initial_normal_long
157,58713,AVAXUSDT,-1.0349999999999993,-0.004149000000000001,1009.215177791136,-6.0,3.4575,0.0,3.63,close_trailing_long
158,58714,AVAXUSDT,0.0,-0.0041467200000000004,1009.2110310711361,6.0,3.4556,6.0,3.4556,entry_initial_normal_long
159,58723,LINKUSDT,-0.6048000000000002,-0.0038928,1008.6023382711361,-1.6,12.165,0.0,12.543,close_trailing_long
160,58724,LINKUSDT,0.0,-0.004020060000000001,1008.5983182111361,1.65,12.182,1.65,12.182,entry_initial_normal_long
161,58731,DOGEUSDT,0.28392699999999643,-0.0056651514,1008.876580059736,-10693.0,0.002649,0.0,0.0026224473954923784,close_trailing_long
162,58733,DOGEUSDT,0.0,-0.00398904,1008.8725910197361,7555.0,0.00264,7555.0,0.00264,entry_initial_normal_long
163,58784,LINKUSDT,0.0,-0.0040222,1008.8685688197361,1.75,11.492,3.4,11.826852941176472,entry_grid_normal_long
164,59672,VETUSDT,0.0,-0.014717844400000003,1008.8538509753361,6679.0,0.011018,39304.0,0.010898840956755983,entry_trailing_cropped_long
165,59673,VETUSDT,0.09982387076818922,-0.0017724984,1008.9519023477043,-804.0,0.011023,38500.0,0.010898840956755983,close_unstuck_long
166,59674,VETUSDT,0.08072818885467747,-0.0017730388000000003,1009.0308574977589,-806.0,0.010999,37694.0,0.010898840956755983,close_unstuck_long
167,59675,VETUSDT,0.07033734789792079,-0.0017731403999999998,1009.0994217052569,-807.0,0.010986,36887.0,0.010898840956755983,close_unstuck_long
168,59676,VETUSDT,0.07428018885467802,-0.0017717492,1009.1719301449116,-806.0,0.010991,36081.0,0.010898840956755983,close_unstuck_long
169,59677,VETUSDT,0.08384802981143388,-0.0017714830000000003,1009.254006691723,-805.0,0.011003,35276.0,0.010898840956755983,close_unstuck_long
170,59678,VETUSDT,0.09270302981143297,-0.0017732540000000001,1009.3449364675345,-805.0,0.011014,34471.0,0.010898840956755983,close_unstuck_long
171,59679,VETUSDT,0.11721955268170073,-0.0017716179999999998,1009.4603844022162,-802.0,0.011045,33669.0,0.010898840956755983,close_unstuck_long
172,60324,AVAXUSDT,-0.14040000000000052,-0.00411864,1009.3158657622162,-6.0,3.4322,0.0,3.4556,close_trailing_long
173,60724,AVAXUSDT,0.0,-0.0040272,1009.3118385622162,6.0,3.356,6.0,3.356,entry_initial_normal_long
174,60958,LINKUSDT,1.210899999999993,-0.00828444,1010.5144541222162,-3.4,12.183,0.0,11.826852941176472,close_trailing_long
175,61381,AVAXUSDT,-0.42659999999999965,-0.00394188,1010.0839122422162,-6.0,3.2849,0.0,3.356,close_trailing_long
176,61382,AVAXUSDT,0.0,-0.003966240000000001,1010.0799460022163,6.0,3.3052,6.0,3.3052,entry_initial_normal_long
177,62011,VETUSDT,0.0,-0.012386416,1010.0675595862162,5488.0,0.011285,39157.0,0.010952962590929266,entry_trailing_cropped_long
178,62012,VETUSDT,0.32294917907517307,-0.0017732520000000001,1010.3887355132914,-780.0,0.011367,38377.0,0.010952962590929266,close_unstuck_long
179,62013,VETUSDT,0.26884140352959673,-0.001775574,1010.655801342821,-786.0,0.011295,37591.0,0.010952962590929266,close_unstuck_long
180,62014,VETUSDT,0.2716393661205264,-0.001773943,1010.9256667659415,-785.0,0.011299,36806.0,0.010952962590929266,close_unstuck_long
181,62015,VETUSDT,0.2649114035295969,-0.001774788,1011.1888033814711,-786.0,0.01129,36020.0,0.010952962590929266,close_unstuck_long
182,62016,VETUSDT,0.2877573287114559,-0.0017749760000000004,1011.4747857341825,-784.0,0.01132,35236.0,0.010952962590929266,close_unstuck_long
183,62017,VETUSDT,0.2727714035295966,-0.00177636,1011.7457807777122,-786.0,0.0113,34450.0,0.010952962590929266,close_unstuck_long
184,62018,VETUSDT,0.270413403529597,-0.0017758884,1012.0144182928418,-786.0,0.011297,33664.0,0.010952962590929266,close_unstuck_long
185,62019,VETUSDT,0.2940293287114553,-0.0017762304,1012.3066713911533,-784.0,0.011328,32880.0,0.010952962590929266,close_unstuck_long
186,64427,AVAXUSDT,1.5456000000000003,-0.004275360000000001,1013.8479960311532,-6.0,3.5628,0.0,3.3052,close_trailing_long
187,64806,LINKUSDT,0.0,-0.004000758,1013.8439952731533,1.59,12.581,1.59,12.581,entry_initial_normal_long
188,65460,AVAXUSDT,0.0,-0.0040608,1013.8399344731532,6.0,3.384,6.0,3.384,entry_initial_normal_long
189,66713,VETUSDT,0.0,-0.014068798200000001,1013.8258656749532,6183.0,0.011377,39063.0,0.011020080408308482,entry_trailing_cropped_long
190,66714,VETUSDT,0.23131471866122394,-0.0017808235999999997,1014.0553995700144,-787.0,0.011314,38276.0,0.011020080408308482,close_unstuck_long
191,66715,VETUSDT,0.25663187947784094,-0.0017814789999999999,1014.3102499704922,-785.0,0.011347,37491.0,0.011020080408308482,close_unstuck_long
192,66716,VETUSDT,0.2582018794778412,-0.001781793,1014.5666700569701,-785.0,0.011349,36706.0,0.011020080408308482,close_unstuck_long
193,66717,VETUSDT,0.2657129598861493,-0.0017810912,1014.8306019256563,-784.0,0.011359,35922.0,0.011020080408308482,close_unstuck_long
194,66718,VETUSDT,0.2751209598861492,-0.0017829728000000001,1015.1039399127425,-784.0,0.011371,35138.0,0.011020080408308482,close_unstuck_long
195,66720,VETUSDT,0.28025104029445774,-0.0017817947999999998,1015.3824091582369,-783.0,0.011378,34355.0,0.011020080408308482,close_unstuck_long
196,66721,VETUSDT,0.28338304029445816,-0.0017824212,1015.6640097773313,-783.0,0.011382,33572.0,0.011020080408308482,close_unstuck_long
197,66722,VETUSDT,0.25617279906953305,-0.0017835912,1015.9183989852008,-786.0,0.011346,32786.0,0.011020080408308482,close_unstuck_long
198,68138,AVAXUSDT,0.44700000000000006,-0.0041502,1016.3612487852008,-6.0,3.4585,0.0,3.384,close_trailing_long
199,70164,LINKUSDT,-0.6550799999999984,-0.0038697420000000002,1015.7022990432008,-1.59,12.169,0.0,12.581,close_trailing_long
200,70207,LINKUSDT,0.0,-0.004025616,1015.6982734272008,1.68,11.981,1.68,11.981,entry_initial_normal_long
